indice,,data,data_str,ano,mes,media,mediana,std,n_pixels,media_sazonal,std_sazonal,n,anomalia,z_score,classificacao
NDMI,4,2020-05-19,20200519,2020,5,-0.02625194378197193,0.0,0.17845608294010162,7952,0.007406292483210564,0.03034134954214096,6,-0.033658236265182495,-1.1093189716339111,Abaixo
NDMI,5,2020-06-13,20200613,2020,6,-0.05249839276075363,0.0,0.1882689744234085,7952,0.05290244519710541,0.05333374813199043,6,-0.10540083795785904,-1.9762502908706665,Muito abaixo
NDMI,6,2020-07-23,20200723,2020,7,0.005604625213891268,0.0,0.14665056765079498,7952,0.07487908005714417,0.03623467683792114,6,-0.06927445530891418,-1.911827564239502,Muito abaixo
NDMI,7,2020-08-27,20200827,2020,8,-0.02600356563925743,0.0,0.1468137502670288,7952,0.021507034078240395,0.04655589908361435,6,-0.047510601580142975,-1.0205066204071045,Abaixo
NDMI,8,2020-09-26,20200926,2020,9,-0.06180882453918457,0.0,0.14488792419433594,7952,-0.027693822979927063,0.02813049778342247,6,-0.03411500155925751,-1.2127407789230347,Abaixo
NDMI,9,2020-10-01,20201001,2020,10,-0.0652819573879242,0.0,0.15118899941444397,7952,-0.035016488283872604,0.03835037350654602,6,-0.03026546910405159,-0.7891831398010254,Abaixo
NDMI,10,2020-11-25,20201125,2020,11,0.0060521140694618225,0.0,0.13597601652145386,7952,-0.005560657475143671,0.015175368636846542,6,0.011612771078944206,0.7652381658554077,Acima
NDMI,11,2020-12-30,20201230,2020,12,0.1856817752122879,0.21386303007602692,0.17040614783763885,7952,0.0839352086186409,0.08535774052143097,5,0.101746566593647,1.1920015811920166,Acima
NDMI,12,2021-01-04,20210104,2021,1,0.18461763858795166,0.21180130541324615,0.1608709990978241,7952,0.1083773747086525,0.0731116458773613,5,0.07624026387929916,1.0427923202514648,Acima
NDMI,13,2021-02-23,20210223,2021,2,0.0887545570731163,0.002829037606716156,0.13044357299804688,7952,0.17365115880966187,0.053034380078315735,5,-0.08489660173654556,-1.6007843017578125,Muito abaixo
NDMI,14,2021-03-10,20210310,2021,3,-0.02040129341185093,0.0,0.20260778069496155,7952,0.07189617305994034,0.09170103818178177,6,-0.09229746460914612,-1.0065040588378906,Abaixo
NDMI,15,2021-04-09,20210409,2021,4,-0.01466944720596075,0.0,0.17609871923923492,7952,0.031170805916190147,0.07291413098573685,6,-0.04584025219082832,-0.6286881566047668,Abaixo
NDMI,16,2021-05-09,20210509,2021,5,0.0008865160634741187,0.0,0.16657714545726776,7952,0.007406292483210564,0.03034134954214096,6,-0.006519776303321123,-0.21488089859485626,Normal
NDMI,17,2021-06-03,20210603,2021,6,0.07184287905693054,0.0,0.12141784280538559,7952,0.05290244519710541,0.05333374813199043,6,0.018940433859825134,0.3551303744316101,Normal
NDMI,18,2021-07-23,20210723,2021,7,0.09296499937772751,0.006852605380117893,0.13809913396835327,7952,0.07487908005714417,0.03623467683792114,6,0.018085919320583344,0.49913290143013,Normal
NDMI,19,2021-08-22,20210822,2021,8,-0.007777677848935127,0.0,0.11053242534399033,7952,0.021507034078240395,0.04655589908361435,6,-0.029284711927175522,-0.6290225982666016,Abaixo
NDMI,20,2021-09-06,20210906,2021,9,-0.03200734779238701,0.0,0.12391702830791473,7952,-0.027693822979927063,0.02813049778342247,6,-0.004313524812459946,-0.15333980321884155,Normal
NDMI,21,2021-10-06,20211006,2021,10,-0.0556279718875885,0.0,0.15341709554195404,7952,-0.035016488283872604,0.03835037350654602,6,-0.020611483603715897,-0.537451982498169,Abaixo
NDMI,22,2021-11-25,20211125,2021,11,-0.014037459157407284,0.0,0.14356839656829834,7952,-0.005560657475143671,0.015175368636846542,6,-0.008476801216602325,-0.5585894584655762,Abaixo
NDMI,23,2021-12-10,20211210,2021,12,0.035542599856853485,0.0,0.15373194217681885,7952,0.0839352086186409,0.08535774052143097,5,-0.048392608761787415,-0.5669386982917786,Abaixo
NDMI,24,2022-01-19,20220119,2022,1,0.17197826504707336,0.1965353786945343,0.15761993825435638,7952,0.1083773747086525,0.0731116458773613,5,0.06360089033842087,0.8699146509170532,Acima
NDMI,25,2022-02-23,20220223,2022,2,0.16129077970981598,0.17590011656284332,0.15076684951782227,7952,0.17365115880966187,0.053034380078315735,5,-0.012360379099845886,-0.23306351900100708,Normal
NDMI,26,2022-03-05,20220305,2022,3,0.10188465565443039,0.0,0.17992070317268372,7952,0.07189617305994034,0.09170103818178177,6,0.02998848259449005,0.3270244598388672,Normal
NDMI,27,2022-04-04,20220404,2022,4,0.0015555041609331965,0.0,0.18995366990566254,7952,0.031170805916190147,0.07291413098573685,6,-0.02961530163884163,-0.40616682171821594,Normal
NDMI,28,2022-05-29,20220529,2022,5,0.00453672930598259,0.0,0.15097014605998993,7952,0.007406292483210564,0.03034134954214096,6,-0.002869563177227974,-0.09457599371671677,Normal
NDMI,29,2022-06-23,20220623,2022,6,0.08633782714605331,0.0,0.1479368358850479,7952,0.05290244519710541,0.05333374813199043,6,0.033435381948947906,0.626908540725708,Acima
NDMI,30,2022-07-03,20220703,2022,7,0.10111089050769806,0.01601063273847103,0.15304699540138245,7952,0.07487908005714417,0.03623467683792114,6,0.026231810450553894,0.7239421606063843,Acima
NDMI,31,2022-08-02,20220802,2022,8,0.055136214941740036,0.0,0.13486045598983765,7952,0.021507034078240395,0.04655589908361435,6,0.03362917900085449,0.7223398089408875,Acima
NDMI,32,2022-09-01,20220901,2022,9,0.020663682371377945,0.0,0.10923375189304352,7952,-0.027693822979927063,0.02813049778342247,6,0.04835750535130501,1.7190419435501099,Muito acima
NDMI,33,2022-10-26,20221026,2022,10,-0.021499257534742355,0.0,0.14063145220279694,7952,-0.035016488283872604,0.03835037350654602,6,0.013517230749130249,0.35246673226356506,Normal
NDMI,34,2022-11-10,20221110,2022,11,-0.00865980889648199,0.0,0.14529980719089508,7952,-0.005560657475143671,0.015175368636846542,6,-0.0030991514213383198,-0.20422248542308807,Normal
NDMI,35,2022-12-10,20221210,2022,12,0.14456523954868317,0.15801942348480225,0.13468869030475616,7952,0.0839352086186409,0.08535774052143097,5,0.06063003093004227,0.7103050351142883,Acima
NDMI,36,2023-02-08,20230208,2023,2,0.22520360350608826,0.32765117287635803,0.1847667098045349,7952,0.17365115880966187,0.053034380078315735,5,0.05155244469642639,0.9720571041107178,Acima
NDMI,37,2023-03-25,20230325,2023,3,-0.004134818911552429,0.0,0.17731769382953644,7952,0.07189617305994034,0.09170103818178177,6,-0.07603099197149277,-0.8291181325912476,Abaixo
NDMI,38,2023-04-04,20230404,2023,4,0.018796799704432487,0.0,0.1682320535182953,7952,0.031170805916190147,0.07291413098573685,6,-0.01237400621175766,-0.1697065532207489,Normal
NDMI,39,2023-05-24,20230524,2023,5,0.052574411034584045,0.0,0.15833058953285217,7952,0.007406292483210564,0.03034134954214096,6,0.04516811668872833,1.4886653423309326,Acima
NDMI,40,2023-06-28,20230628,2023,6,0.0920616164803505,0.034675776958465576,0.12565232813358307,7952,0.05290244519710541,0.05333374813199043,6,0.03915917128324509,0.7342287302017212,Acima
NDMI,41,2023-07-13,20230713,2023,7,0.10221000015735626,0.059143610298633575,0.1226450726389885,7952,0.07487908005714417,0.03623467683792114,6,0.027330920100212097,0.7542752623558044,Acima
NDMI,42,2023-08-17,20230817,2023,8,-0.025388596579432487,0.0,0.13344769179821014,7952,0.021507034078240395,0.04655589908361435,6,-0.04689563065767288,-1.0072972774505615,Abaixo
NDMI,43,2023-09-11,20230911,2023,9,-0.02401973307132721,0.0,0.13611260056495667,7952,-0.027693822979927063,0.02813049778342247,6,0.0036740899085998535,0.13060878217220306,Normal
NDMI,44,2023-10-11,20231011,2023,10,0.03305541351437569,0.0,0.14859727025032043,7952,-0.035016488283872604,0.03835037350654602,6,0.06807190179824829,1.774999737739563,Muito acima
NDMI,45,2023-11-05,20231105,2023,11,-0.005655222572386265,0.0,0.1722402274608612,7952,-0.005560657475143671,0.015175368636846542,6,-9.456509724259377e-05,-0.006231485866010189,Normal
NDMI,46,2023-12-20,20231220,2023,12,0.08296727389097214,0.0,0.12738555669784546,7952,0.0839352086186409,0.08535774052143097,5,-0.0009679347276687622,-0.011339741759002209,Normal
NDMI,47,2024-01-09,20240109,2024,1,0.11937040835618973,0.0846061185002327,0.1310802847146988,7952,0.1083773747086525,0.0731116458773613,5,0.010993033647537231,0.15035954117774963,Normal
NDMI,48,2024-03-14,20240314,2024,3,0.016421830281615257,0.0,0.17738161981105804,7952,0.07189617305994034,0.09170103818178177,6,-0.05547434091567993,-0.6049478054046631,Abaixo
NDMI,49,2024-04-28,20240428,2024,4,0.009006748907268047,0.0,0.17922744154930115,7952,0.031170805916190147,0.07291413098573685,6,-0.022164057940244675,-0.30397480726242065,Normal
NDMI,50,2024-05-13,20240513,2024,5,0.032584935426712036,0.0,0.17852047085762024,7952,0.007406292483210564,0.03034134954214096,6,0.025178642943501472,0.8298458456993103,Acima
NDMI,51,2024-06-07,20240607,2024,6,0.061688754707574844,0.0,0.14304903149604797,7952,0.05290244519710541,0.05333374813199043,6,0.008786309510469437,0.16474202275276184,Normal
NDMI,52,2024-07-22,20240722,2024,7,0.07305838912725449,0.0,0.13180382549762726,7952,0.07487908005714417,0.03623467683792114,6,-0.001820690929889679,-0.0502471961081028,Normal
NDMI,53,2024-08-21,20240821,2024,8,0.05356243625283241,0.0,0.1227816566824913,7952,0.021507034078240395,0.04655589908361435,6,0.03205540031194687,0.688535749912262,Acima
NDMI,54,2024-09-30,20240930,2024,9,-0.02165565825998783,0.0,0.12417586892843246,7952,-0.027693822979927063,0.02813049778342247,6,0.006038164719939232,0.21464833617210388,Normal
NDMI,55,2024-10-05,20241005,2024,10,-0.03133569657802582,0.0,0.1336042284965515,7952,-0.035016488283872604,0.03835037350654602,6,0.0036807917058467865,0.09597799181938171,Normal
NDMI,56,2024-11-19,20241119,2024,11,0.01609147898852825,0.0,0.15900106728076935,7952,-0.005560657475143671,0.015175368636846542,6,0.021652135998010635,1.4267947673797607,Acima
NDMI,57,2025-01-08,20250108,2025,1,0.03665299341082573,0.0,0.1326550990343094,7952,0.1083773747086525,0.0731116458773613,5,-0.07172438502311707,-0.9810254573822021,Abaixo
NDMI,58,2025-02-17,20250217,2025,2,0.2062055915594101,0.2636403739452362,0.1818636953830719,7952,0.17365115880966187,0.053034380078315735,5,0.03255443274974823,0.613836407661438,Acima
NDMI,59,2025-03-09,20250309,2025,3,0.11886754631996155,0.06744645535945892,0.13813234865665436,7952,0.07189617305994034,0.09170103818178177,6,0.04697137326002121,0.512222945690155,Acima
NDMI,60,2025-04-08,20250408,2025,4,-0.005784272216260433,0.0,0.18779675662517548,7952,0.031170805916190147,0.07291413098573685,6,-0.036955077201128006,-0.506830096244812,Abaixo
NDMI,61,2025-05-13,20250513,2025,5,-0.019892893731594086,0.0,0.18929429352283478,7952,0.007406292483210564,0.03034134954214096,6,-0.02729918621480465,-0.8997353911399841,Abaixo
NDMI,62,2025-06-17,20250617,2025,6,0.05798198655247688,0.0,0.1716003268957138,7952,0.05290244519710541,0.05333374813199043,6,0.005079541355371475,0.09524066001176834,Normal
NDMI,63,2025-07-27,20250727,2025,7,0.0743255689740181,0.0,0.13939110934734344,7952,0.07487908005714417,0.03623467683792114,6,-0.0005535110831260681,-0.015275728888809681,Normal
NDMI,64,2025-08-01,20250801,2025,8,0.07951338589191437,0.018874522298574448,0.13274693489074707,7952,0.021507034078240395,0.04655589908361435,6,0.05800635367631912,1.245950698852539,Acima
NDMI,65,2025-09-15,20250915,2025,9,-0.047335051000118256,0.0,0.1419096440076828,7952,-0.027693822979927063,0.02813049778342247,6,-0.019641228020191193,-0.6982182860374451,Abaixo
NDMI,66,2025-10-05,20251005,2025,10,-0.06940946727991104,0.0,0.1532137244939804,7952,-0.035016488283872604,0.03835037350654602,6,-0.03439297899603844,-0.8968095183372498,Abaixo
NDMI,67,2025-11-21,20251121,2025,11,-0.02715504914522171,0.0,0.15521202981472015,7952,-0.005560657475143671,0.015175368636846542,6,-0.021594392135739326,-1.4229896068572998,Abaixo
NDMI,68,2025-12-04,20251204,2025,12,-0.02908085659146309,0.0,0.15419864654541016,7952,0.0839352086186409,0.08535774052143097,5,-0.11301606893539429,-1.3240283727645874,Abaixo
