idplanmed,idestcub,idfustemed,plantio,numarv,datamedicao,dap,ht,seq,hi,dicc1,dicc2,espcasca
5,3,133,5,394,2004-07-15,"18,3","25,3",3,"1,3","18,3","18,3","0,5"
5,3,133,5,394,2004-07-15,"18,3","25,3",4,2,"17,2","17,2","0,4"
5,3,133,5,394,2004-07-15,"18,3","25,3",5,4,"15,8","15,8","0,4"
5,3,133,5,394,2004-07-15,"18,3","25,3",6,6,"14,6","14,6","0,4"
5,3,133,5,394,2004-07-15,"18,3","25,3",7,8,"14,2","14,2","0,4"
5,3,133,5,394,2004-07-15,"18,3","25,3",8,10,"12,8","12,8","0,4"
5,3,133,5,394,2004-07-15,"18,3","25,3",9,12,"11,6","11,6","0,3"
5,3,133,5,394,2004-07-15,"18,3","25,3",10,14,"10,4","10,4","0,3"
5,3,133,5,394,2004-07-15,"18,3","25,3",11,16,"9,3","9,3","0,3"
5,3,133,5,394,2004-07-15,"18,3","25,3",12,18,"8,3","8,3","0,3"
5,3,133,5,394,2004-07-15,"18,3","25,3",13,20,"6,5","6,5","0,3"
5,3,133,5,394,2004-07-15,"18,3","25,3",14,22,"4,3","4,3","0,2"
5,3,133,5,394,2004-07-15,"18,3","25,3",15,24,"1,9","1,9","0,1"
5,3,135,5,448,2003-03-01,"23,4","31,4",1,"0,1","28,5","28,5",0
5,3,135,5,448,2003-03-01,"23,4","31,4",2,"0,7","25,4","25,4",0
5,3,135,5,448,2003-03-01,"23,4","31,4",3,"1,3","23,4","23,4",0
5,3,135,5,448,2003-03-01,"23,4","31,4",4,2,"22,3","22,3",0
5,3,135,5,448,2003-03-01,"23,4","31,4",5,4,"21,5","21,5",0
5,3,135,5,448,2003-03-01,"23,4","31,4",6,6,"20,4","20,4",0
5,3,135,5,448,2003-03-01,"23,4","31,4",7,8,"19,3","19,3",0
5,3,135,5,448,2003-03-01,"23,4","31,4",8,10,"18,2","18,2",0
5,3,135,5,448,2003-03-01,"23,4","31,4",9,12,"16,8","16,8",0
5,3,135,5,448,2003-03-01,"23,4","31,4",10,14,"16,5","16,5",0
5,3,135,5,448,2003-03-01,"23,4","31,4",11,16,"14,6","14,6",0
5,3,135,5,448,2003-03-01,"23,4","31,4",12,18,"13,3","13,3",0
5,3,135,5,448,2003-03-01,"23,4","31,4",13,20,"12,1","12,1",0
5,3,135,5,448,2003-03-01,"23,4","31,4",14,22,"10,4","10,4",0
5,3,135,5,448,2003-03-01,"23,4","31,4",15,24,"9,3","9,3",0
5,3,135,5,448,2003-03-01,"23,4","31,4",16,26,7,7,0
5,3,135,5,448,2003-03-01,"23,4","31,4",17,28,"5,4","5,4",0
5,3,135,5,448,2003-03-01,"23,4","31,4",18,30,2,2,0
5,3,136,5,490,2003-12-05,"14,8","19,6",1,"0,1",19,19,"1,1"
5,3,136,5,490,2003-12-05,"14,8","19,6",2,"0,7","16,2","16,2","0,9"
5,3,136,5,490,2003-12-05,"14,8","19,6",3,"1,3","14,8","14,8","0,6"
5,3,136,5,490,2003-12-05,"14,8","19,6",4,2,14,14,"0,5"
5,3,136,5,490,2003-12-05,"14,8","19,6",5,4,"12,5","12,5","0,5"
5,3,136,5,490,2003-12-05,"14,8","19,6",6,6,"11,5","11,5","0,4"
5,3,136,5,490,2003-12-05,"14,8","19,6",7,8,"10,4","10,4","0,4"
5,3,136,5,490,2003-12-05,"14,8","19,6",8,10,"9,1","9,1","0,4"
5,3,136,5,490,2003-12-05,"14,8","19,6",9,12,8,8,"0,4"
5,3,136,5,490,2003-12-05,"14,8","19,6",10,14,"6,7","6,7","0,4"
5,3,136,5,490,2003-12-05,"14,8","19,6",11,16,"4,8","4,8","0,3"
5,3,136,5,490,2003-12-05,"14,8","19,6",12,18,2,2,"0,1"
5,3,137,5,498,2003-12-05,"17,4","21,3",1,"0,1","21,2","21,2","1,5"
5,3,137,5,498,2003-12-05,"17,4","21,3",2,"0,7","18,5","18,5","0,8"
5,3,137,5,498,2003-12-05,"17,4","21,3",3,"1,3","17,4","17,4","0,7"
5,3,137,5,498,2003-12-05,"17,4","21,3",4,2,"16,4","16,4","0,5"
5,3,137,5,498,2003-12-05,"17,4","21,3",5,4,"15,4","15,4","0,4"
5,3,137,5,498,2003-12-05,"17,4","21,3",6,6,"14,1","14,1","0,4"
5,3,137,5,498,2003-12-05,"17,4","21,3",7,8,"12,7","12,7","0,4"
5,3,137,5,498,2003-12-05,"17,4","21,3",8,10,"11,4","11,4","0,3"
5,3,137,5,498,2003-12-05,"17,4","21,3",9,12,"10,1","10,1","0,3"
5,3,137,5,498,2003-12-05,"17,4","21,3",10,14,"8,9","8,9","0,3"
5,3,137,5,498,2003-12-05,"17,4","21,3",11,16,"7,4","7,4","0,3"
5,3,137,5,498,2003-12-05,"17,4","21,3",12,18,"5,3","5,3","0,3"
5,3,137,5,498,2003-12-05,"17,4","21,3",13,20,"1,8","1,8","0,2"
5,3,138,5,540,2003-03-01,15,"22,5",1,"0,1","18,3","18,3","0,9"
5,3,138,5,540,2003-03-01,15,"22,5",2,"0,7","16,1","16,1","0,7"
5,3,138,5,540,2003-03-01,15,"22,5",3,"1,3",15,15,"0,4"
5,3,138,5,540,2003-03-01,15,"22,5",4,2,15,15,"0,3"
5,3,138,5,540,2003-03-01,15,"22,5",5,4,"14,3","14,3","0,3"
5,3,138,5,540,2003-03-01,15,"22,5",6,6,"13,1","13,1","0,3"
5,3,138,5,540,2003-03-01,15,"22,5",7,8,"12,7","12,7","0,3"
5,3,138,5,540,2003-03-01,15,"22,5",8,10,"11,6","11,6","0,3"
5,3,138,5,540,2003-03-01,15,"22,5",9,12,"10,2","10,2","0,3"
5,3,138,5,540,2003-03-01,15,"22,5",10,14,9,9,"0,3"
5,3,138,5,540,2003-03-01,15,"22,5",11,16,"7,5","7,5","0,3"
5,3,138,5,540,2003-03-01,15,"22,5",12,18,6,6,"0,3"
5,3,138,5,540,2003-03-01,15,"22,5",13,20,"3,9","3,9","0,2"
5,3,139,5,543,2003-03-01,21,24,1,"0,1","25,2","25,2","1,3"
5,3,139,5,543,2003-03-01,21,24,2,"0,7","23,4","23,4","1,2"
5,3,139,5,543,2003-03-01,21,24,3,"1,3",21,21,"0,6"
5,3,139,5,543,2003-03-01,21,24,4,2,"20,2","20,2","0,5"
5,3,139,5,543,2003-03-01,21,24,5,4,"18,8","18,8","0,5"
5,3,139,5,543,2003-03-01,21,24,6,6,"18,1","18,1","0,5"
5,3,139,5,543,2003-03-01,21,24,7,8,"17,1","17,1","0,5"
5,3,139,5,543,2003-03-01,21,24,8,10,"15,1","15,1","0,4"
5,3,139,5,543,2003-03-01,21,24,9,12,"13,6","13,6","0,4"
5,3,139,5,543,2003-03-01,21,24,10,14,12,12,"0,4"
5,3,139,5,543,2003-03-01,21,24,11,16,"10,4","10,4","0,4"
5,3,139,5,543,2003-03-01,21,24,12,18,"8,5","8,5","0,3"
5,3,139,5,543,2003-03-01,21,24,13,20,"6,1","6,1","0,3"
5,3,139,5,543,2003-03-01,21,24,14,22,"3,2","3,2","0,2"
5,3,140,5,558,2003-03-01,"17,1","21,7",1,"0,1","21,4","21,4","0,8"
5,3,140,5,558,2003-03-01,"17,1","21,7",2,"0,7","18,5","18,5","0,7"
5,3,140,5,558,2003-03-01,"17,1","21,7",3,"1,3","17,1","17,1","0,4"
5,3,140,5,558,2003-03-01,"17,1","21,7",4,2,17,17,"0,4"
5,3,140,5,558,2003-03-01,"17,1","21,7",5,4,16,16,"0,4"
5,3,140,5,558,2003-03-01,"17,1","21,7",6,6,"14,8","14,8","0,4"
5,3,140,5,558,2003-03-01,"17,1","21,7",7,8,"14,1","14,1","0,4"
5,3,140,5,558,2003-03-01,"17,1","21,7",8,10,"12,3","12,3","0,3"
5,3,140,5,558,2003-03-01,"17,1","21,7",9,12,"11,2","11,2","0,3"
5,3,140,5,558,2003-03-01,"17,1","21,7",10,14,"9,6","9,6","0,3"
5,3,140,5,558,2003-03-01,"17,1","21,7",11,16,"8,1","8,1","0,3"
5,3,140,5,558,2003-03-01,"17,1","21,7",12,18,"5,8","5,8","0,3"
5,3,140,5,558,2003-03-01,"17,1","21,7",13,20,"2,6","2,6","0,1"
5,3,141,5,570,2003-03-05,"13,1","19,6",1,"0,1","17,5","17,5","1,2"
5,3,141,5,570,2003-03-05,"13,1","19,6",2,"0,7","15,4","15,4","0,6"
5,3,141,5,570,2003-03-05,"13,1","19,6",3,"1,3","13,1","13,1","0,4"
5,3,141,5,570,2003-03-05,"13,1","19,6",4,2,13,13,"0,4"
5,3,141,5,570,2003-03-05,"13,1","19,6",5,4,"12,9","12,9","0,3"
5,3,141,5,570,2003-03-05,"13,1","19,6",6,6,12,12,"0,3"
5,3,141,5,570,2003-03-05,"13,1","19,6",7,8,11,11,"0,3"
5,3,141,5,570,2003-03-05,"13,1","19,6",8,10,"10,1","10,1","0,3"
5,3,141,5,570,2003-03-05,"13,1","19,6",9,12,"8,5","8,5","0,3"
5,3,141,5,570,2003-03-05,"13,1","19,6",10,14,"7,3","7,3","0,3"
5,3,141,5,570,2003-03-05,"13,1","19,6",11,16,5,5,"0,3"
5,3,141,5,570,2003-03-05,"13,1","19,6",12,18,"2,3","2,3","0,2"
5,3,142,5,635,2006-11-03,"20,8","27,8",1,"0,1","23,2","23,2","0,7"
5,3,142,5,635,2006-11-03,"20,8","27,8",2,"0,7",22,22,"0,6"
5,3,142,5,635,2006-11-03,"20,8","27,8",3,"1,3","20,8","20,8","0,5"
5,3,142,5,635,2006-11-03,"20,8","27,8",4,2,"19,25","19,25","0,5"
5,3,142,5,635,2006-11-03,"20,8","27,8",5,4,"18,6","18,6","0,4"
5,3,142,5,635,2006-11-03,"20,8","27,8",6,6,"17,7","17,7","0,4"
5,3,142,5,635,2006-11-03,"20,8","27,8",7,8,"16,45","16,45","0,4"
5,3,142,5,635,2006-11-03,"20,8","27,8",8,10,"14,9","14,9","0,3"
5,3,142,5,635,2006-11-03,"20,8","27,8",9,12,"14,35","14,35","0,3"
5,3,142,5,635,2006-11-03,"20,8","27,8",10,14,"12,95","12,95","0,3"
5,3,142,5,635,2006-11-03,"20,8","27,8",11,16,"11,5","11,5","0,3"
5,3,142,5,635,2006-11-03,"20,8","27,8",12,18,"10,45","10,45","0,3"
5,3,142,5,635,2006-11-03,"20,8","27,8",13,20,"9,4","9,4","0,3"
5,3,142,5,635,2006-11-03,"20,8","27,8",14,22,"7,35","7,35","0,3"
5,3,142,5,635,2006-11-03,"20,8","27,8",15,24,"5,6","5,6","0,3"
5,3,142,5,635,2006-11-03,"20,8","27,8",16,26,"2,5","2,5","0,2"
5,3,143,5,667,2003-02-15,"21,8","24,2",1,"0,1",27,27,"1,4"
5,3,143,5,667,2003-02-15,"21,8","24,2",2,"0,7","23,2","23,2",1
5,3,143,5,667,2003-02-15,"21,8","24,2",3,"1,3","21,8","21,8","0,6"
5,3,143,5,667,2003-02-15,"21,8","24,2",4,2,"21,5","21,5","0,5"
5,3,143,5,667,2003-02-15,"21,8","24,2",5,4,"19,7","19,7","0,5"
5,3,143,5,667,2003-02-15,"21,8","24,2",6,6,"18,4","18,4","0,5"
5,3,143,5,667,2003-02-15,"21,8","24,2",7,8,"17,8","17,8","0,5"
5,3,143,5,667,2003-02-15,"21,8","24,2",8,10,"16,1","16,1","0,5"
5,3,143,5,667,2003-02-15,"21,8","24,2",9,12,"14,1","14,1","0,5"
5,3,143,5,667,2003-02-15,"21,8","24,2",10,14,13,13,"0,5"
5,3,143,5,667,2003-02-15,"21,8","24,2",11,16,"11,1","11,1","0,5"
5,3,143,5,667,2003-02-15,"21,8","24,2",12,18,9,9,"0,4"
5,3,143,5,667,2003-02-15,"21,8","24,2",13,20,"6,9","6,9","0,4"
5,3,143,5,667,2003-02-15,"21,8","24,2",14,22,"3,4","3,4","0,2"
5,3,145,5,676,2003-02-15,"14,7","25,6",1,"0,1",19,19,1
5,3,145,5,676,2003-02-15,"14,7","25,6",2,"0,7","16,5","16,5","0,9"
5,3,145,5,676,2003-02-15,"14,7","25,6",3,"1,3","14,7","14,7","0,6"
5,3,145,5,676,2003-02-15,"14,7","25,6",4,2,"14,7","14,7","0,5"
5,3,145,5,676,2003-02-15,"14,7","25,6",5,4,"13,6","13,6","0,4"
5,3,145,5,676,2003-02-15,"14,7","25,6",6,6,13,13,"0,4"
5,3,145,5,676,2003-02-15,"14,7","25,6",7,8,"12,6","12,6","0,4"
5,3,145,5,676,2003-02-15,"14,7","25,6",8,10,"11,1","11,1","0,3"
5,3,145,5,676,2003-02-15,"14,7","25,6",9,12,"10,1","10,1","0,3"
5,3,145,5,676,2003-02-15,"14,7","25,6",10,14,"9,3","9,3","0,3"
5,3,145,5,676,2003-02-15,"14,7","25,6",11,16,"8,3","8,3","0,3"
5,3,145,5,676,2003-02-15,"14,7","25,6",12,18,7,7,"0,3"
5,3,145,5,676,2003-02-15,"14,7","25,6",13,20,6,6,"0,3"
5,3,145,5,676,2003-02-15,"14,7","25,6",14,22,"4,4","4,4","0,2"
5,3,145,5,676,2003-02-15,"14,7","25,6",15,24,"2,4","2,4","0,2"
5,3,146,5,683,2003-02-15,"22,2","25,2",1,"0,1","26,7","26,7","1,1"
5,3,146,5,683,2003-02-15,"22,2","25,2",2,"0,7","23,5","23,5","0,9"
5,3,146,5,683,2003-02-15,"22,2","25,2",3,"1,3","22,2","22,2","0,9"
5,3,146,5,683,2003-02-15,"22,2","25,2",4,2,"21,1","21,1","0,7"
5,3,146,5,683,2003-02-15,"22,2","25,2",5,4,"19,8","19,8","0,5"
5,3,146,5,683,2003-02-15,"22,2","25,2",6,6,"18,7","18,7","0,5"
5,3,146,5,683,2003-02-15,"22,2","25,2",7,8,"17,7","17,7","0,5"
5,3,146,5,683,2003-02-15,"22,2","25,2",8,10,"16,3","16,3","0,4"
5,3,146,5,683,2003-02-15,"22,2","25,2",9,12,"14,7","14,7","0,4"
5,3,146,5,683,2003-02-15,"22,2","25,2",10,14,"13,1","13,1","0,4"
5,3,146,5,683,2003-02-15,"22,2","25,2",11,16,"11,3","11,3","0,4"
5,3,146,5,683,2003-02-15,"22,2","25,2",12,18,"9,7","9,7","0,4"
5,3,146,5,683,2003-02-15,"22,2","25,2",13,20,"7,7","7,7","0,3"
5,3,146,5,683,2003-02-15,"22,2","25,2",14,22,5,5,"0,3"
5,3,147,5,717,2003-11-10,"5,4","11,6",1,"0,1","7,9","7,9","0,4"
5,3,147,5,717,2003-11-10,"5,4","11,6",2,"0,7",6,6,"0,3"
5,3,147,5,717,2003-11-10,"5,4","11,6",3,"1,3","5,4","5,4","0,2"
5,3,147,5,717,2003-11-10,"5,4","11,6",4,2,"5,1","5,1","0,2"
5,3,147,5,717,2003-11-10,"5,4","11,6",5,4,"4,5","4,5","0,1"
5,3,147,5,717,2003-11-10,"5,4","11,6",6,6,"3,9","3,9","0,1"
5,3,147,5,717,2003-11-10,"5,4","11,6",7,8,3,3,"0,1"
5,3,148,5,723,2003-11-10,"21,1","22,2",1,"0,1","25,9","25,9","1,8"
5,3,148,5,723,2003-11-10,"21,1","22,2",2,"0,7",22,22,"1,3"
5,3,148,5,723,2003-11-10,"21,1","22,2",3,"1,3","21,1","21,1","1,1"
5,3,148,5,723,2003-11-10,"21,1","22,2",4,2,"19,7","19,7","0,9"
5,3,148,5,723,2003-11-10,"21,1","22,2",5,4,19,19,"0,6"
5,3,148,5,723,2003-11-10,"21,1","22,2",6,6,"18,2","18,2","0,5"
5,3,148,5,723,2003-11-10,"21,1","22,2",7,8,"15,6","15,6","0,4"
5,3,148,5,723,2003-11-10,"21,1","22,2",8,10,"13,8","13,8","0,4"
5,3,148,5,723,2003-11-10,"21,1","22,2",9,12,13,13,"0,4"
5,3,148,5,723,2003-11-10,"21,1","22,2",10,14,"10,4","10,4","0,4"
5,3,148,5,723,2003-11-10,"21,1","22,2",11,16,"9,4","9,4","0,4"
5,3,148,5,723,2003-11-10,"21,1","22,2",12,18,"6,5","6,5","0,3"
5,3,148,5,723,2003-11-10,"21,1","22,2",13,20,"2,7","2,7","0,2"
5,3,149,5,726,2003-08-10,"10,1","18,4",1,"0,1","11,3","11,3","0,6"
5,3,149,5,726,2003-08-10,"10,1","18,4",2,"0,7","10,2","10,2","0,5"
5,3,149,5,726,2003-08-10,"10,1","18,4",3,"1,3","10,1","10,1","0,3"
5,3,149,5,726,2003-08-10,"10,1","18,4",4,2,"9,7","9,7","0,2"
5,3,149,5,726,2003-08-10,"10,1","18,4",5,4,"8,5","8,5","0,2"
5,3,149,5,726,2003-08-10,"10,1","18,4",6,6,"7,8","7,8","0,2"
5,3,149,5,726,2003-08-10,"10,1","18,4",7,8,7,7,"0,1"
5,3,149,5,726,2003-08-10,"10,1","18,4",8,10,"6,1","6,1","0,1"
5,3,149,5,726,2003-08-10,"10,1","18,4",9,12,5,5,"0,1"
5,3,149,5,726,2003-08-10,"10,1","18,4",10,14,"3,7","3,7","0,1"
5,3,149,5,726,2003-08-10,"10,1","18,4",11,16,2,2,"0,1"
5,3,151,5,800,2003-10-20,"13,5","22,5",1,"0,1","16,5","16,5","0,8"
5,3,151,5,800,2003-10-20,"13,5","22,5",2,"0,7",14,14,"0,5"
5,3,151,5,800,2003-10-20,"13,5","22,5",3,"1,3","13,5","13,5","0,5"
5,3,151,5,800,2003-10-20,"13,5","22,5",4,2,"12,5","12,5","0,4"
5,3,151,5,800,2003-10-20,"13,5","22,5",5,4,12,12,"0,3"
5,3,151,5,800,2003-10-20,"13,5","22,5",6,6,"11,6","11,6","0,3"
5,3,151,5,800,2003-10-20,"13,5","22,5",7,8,"10,6","10,6","0,3"
5,3,151,5,800,2003-10-20,"13,5","22,5",8,10,"9,7","9,7","0,3"
5,3,151,5,800,2003-10-20,"13,5","22,5",9,12,"8,7","8,7","0,2"
5,3,151,5,800,2003-10-20,"13,5","22,5",10,14,"7,6","7,6","0,2"
5,3,151,5,800,2003-10-20,"13,5","22,5",11,16,"6,3","6,3","0,2"
5,3,151,5,800,2003-10-20,"13,5","22,5",12,18,"5,2","5,2","0,2"
5,3,151,5,800,2003-10-20,"13,5","22,5",13,20,"3,2","3,2","0,1"
5,3,152,5,950,2004-06-30,"20,7","27,6",1,"0,1","23,8","23,8","1,4"
5,3,152,5,950,2004-06-30,"20,7","27,6",2,"0,7","21,2","21,2","0,9"
5,3,152,5,950,2004-06-30,"20,7","27,6",3,"1,3","20,7","20,7","0,9"
5,3,152,5,950,2004-06-30,"20,7","27,6",4,2,"19,9","19,9","0,7"
5,3,152,5,950,2004-06-30,"20,7","27,6",5,4,"18,7","18,7","0,7"
5,3,152,5,950,2004-06-30,"20,7","27,6",6,6,18,18,"0,7"
5,3,152,5,950,2004-06-30,"20,7","27,6",7,8,"16,3","16,3","0,6"
5,3,152,5,950,2004-06-30,"20,7","27,6",8,10,"15,7","15,7","0,6"
5,3,152,5,950,2004-06-30,"20,7","27,6",9,12,"14,8","14,8","0,6"
5,3,152,5,950,2004-06-30,"20,7","27,6",10,14,"13,1","13,1","0,5"
5,3,152,5,950,2004-06-30,"20,7","27,6",11,16,"12,4","12,4","0,5"
5,3,152,5,950,2004-06-30,"20,7","27,6",12,18,"10,6","10,6","0,5"
5,3,152,5,950,2004-06-30,"20,7","27,6",13,20,"9,4","9,4","0,4"
5,3,152,5,950,2004-06-30,"20,7","27,6",14,22,"7,7","7,7","0,4"
5,3,152,5,950,2004-06-30,"20,7","27,6",15,24,"5,5","5,5","0,3"
5,3,152,5,950,2004-06-30,"20,7","27,6",16,26,"2,7","2,7","0,2"
5,3,154,5,1239,2003-02-15,"6,8","14,7",1,"0,1","8,2","8,2","0,6"
5,3,154,5,1239,2003-02-15,"6,8","14,7",2,"0,7","7,2","7,2","0,3"
5,3,154,5,1239,2003-02-15,"6,8","14,7",3,"1,3","6,8","6,8","0,2"
5,3,154,5,1239,2003-02-15,"6,8","14,7",4,2,"6,7","6,7","0,2"
5,3,154,5,1239,2003-02-15,"6,8","14,7",5,4,"5,9","5,9","0,2"
5,3,154,5,1239,2003-02-15,"6,8","14,7",6,6,"5,7","5,7","0,2"
5,3,154,5,1239,2003-02-15,"6,8","14,7",7,8,"4,7","4,7","0,2"
5,3,154,5,1239,2003-02-15,"6,8","14,7",8,10,"3,8","3,8","0,2"
5,3,154,5,1239,2003-02-15,"6,8","14,7",9,12,"2,9","2,9","0,1"
5,3,155,5,1244,2003-02-15,"22,6","27,1",1,"0,1","29,1","29,1","1,6"
5,3,155,5,1244,2003-02-15,"22,6","27,1",2,"0,7","23,7","23,7","0,9"
5,3,155,5,1244,2003-02-15,"22,6","27,1",3,"1,3","22,6","22,6","0,9"
5,3,155,5,1244,2003-02-15,"22,6","27,1",4,2,"22,4","22,4","0,8"
5,3,155,5,1244,2003-02-15,"22,6","27,1",5,4,"20,7","20,7","0,7"
5,3,155,5,1244,2003-02-15,"22,6","27,1",6,6,"19,1","19,1","0,6"
5,3,155,5,1244,2003-02-15,"22,6","27,1",7,8,"17,7","17,7","0,6"
5,3,155,5,1244,2003-02-15,"22,6","27,1",8,10,"16,4","16,4","0,6"
5,3,155,5,1244,2003-02-15,"22,6","27,1",9,12,"14,8","14,8","0,6"
5,3,155,5,1244,2003-02-15,"22,6","27,1",10,14,"13,7","13,7","0,5"
5,3,155,5,1244,2003-02-15,"22,6","27,1",11,16,"12,2","12,2","0,5"
5,3,155,5,1244,2003-02-15,"22,6","27,1",12,18,"10,7","10,7","0,5"
5,3,155,5,1244,2003-02-15,"22,6","27,1",13,20,"9,3","9,3","0,4"
5,3,155,5,1244,2003-02-15,"22,6","27,1",14,22,"7,7","7,7","0,4"
5,3,155,5,1244,2003-02-15,"22,6","27,1",15,24,"5,1","5,1","0,3"
5,3,156,5,1245,2003-02-15,"21,8","26,5",1,"0,1","28,4","28,4","1,3"
5,3,156,5,1245,2003-02-15,"21,8","26,5",2,"0,7","23,9","23,9",1
5,3,156,5,1245,2003-02-15,"21,8","26,5",3,"1,3","21,8","21,8","0,7"
5,3,156,5,1245,2003-02-15,"21,8","26,5",4,2,"21,3","21,3","0,6"
5,3,156,5,1245,2003-02-15,"21,8","26,5",5,4,"19,2","19,2","0,5"
5,3,156,5,1245,2003-02-15,"21,8","26,5",6,6,"18,2","18,2","0,5"
5,3,156,5,1245,2003-02-15,"21,8","26,5",7,8,17,17,"0,4"
5,3,156,5,1245,2003-02-15,"21,8","26,5",8,10,"15,6","15,6","0,4"
5,3,156,5,1245,2003-02-15,"21,8","26,5",9,12,"14,3","14,3","0,4"
5,3,156,5,1245,2003-02-15,"21,8","26,5",10,14,"12,9","12,9","0,4"
5,3,156,5,1245,2003-02-15,"21,8","26,5",11,16,"11,9","11,9","0,4"
5,3,156,5,1245,2003-02-15,"21,8","26,5",12,18,"10,2","10,2","0,4"
5,3,156,5,1245,2003-02-15,"21,8","26,5",13,20,"8,5","8,5","0,4"
5,3,156,5,1245,2003-02-15,"21,8","26,5",14,22,"6,5","6,5","0,3"
5,3,156,5,1245,2003-02-15,"21,8","26,5",15,24,4,4,"0,3"
5,3,157,5,1251,2003-02-15,"14,1","24,8",1,"0,1","18,2","18,2","0,8"
5,3,157,5,1251,2003-02-15,"14,1","24,8",2,"0,7","15,1","15,1","0,5"
5,3,157,5,1251,2003-02-15,"14,1","24,8",3,"1,3","14,1","14,1","0,4"
5,3,157,5,1251,2003-02-15,"14,1","24,8",4,2,"14,1","14,1","0,4"
5,3,157,5,1251,2003-02-15,"14,1","24,8",5,4,"13,7","13,7","0,4"
5,3,157,5,1251,2003-02-15,"14,1","24,8",6,6,"12,7","12,7","0,3"
5,3,157,5,1251,2003-02-15,"14,1","24,8",7,8,"11,9","11,9","0,3"
5,3,157,5,1251,2003-02-15,"14,1","24,8",8,10,"10,9","10,9","0,3"
5,3,157,5,1251,2003-02-15,"14,1","24,8",9,12,"10,5","10,5","0,3"
5,3,157,5,1251,2003-02-15,"14,1","24,8",10,14,9,9,"0,3"
5,3,157,5,1251,2003-02-15,"14,1","24,8",11,16,"7,8","7,8","0,3"
5,3,157,5,1251,2003-02-15,"14,1","24,8",12,18,"7,3","7,3","0,3"
5,3,157,5,1251,2003-02-15,"14,1","24,8",13,20,"5,7","5,7","0,3"
5,3,157,5,1251,2003-02-15,"14,1","24,8",14,22,"4,3","4,3","0,3"
5,3,158,5,1254,2003-02-15,"4,1","8,7",1,"0,1","5,9","5,9","0,4"
5,3,158,5,1254,2003-02-15,"4,1","8,7",2,"0,7","4,9","4,9","0,2"
5,3,158,5,1254,2003-02-15,"4,1","8,7",3,"1,3","4,1","4,1","0,2"
5,3,158,5,1254,2003-02-15,"4,1","8,7",4,2,"3,9","3,9","0,2"
5,3,158,5,1254,2003-02-15,"4,1","8,7",5,4,"3,3","3,3","0,1"
5,3,158,5,1254,2003-02-15,"4,1","8,7",6,6,"2,5","2,5","0,1"
5,3,159,5,1257,2003-02-15,"10,7","20,6",1,"0,1","13,7","13,7","0,6"
5,3,159,5,1257,2003-02-15,"10,7","20,6",2,"0,7","11,5","11,5","0,5"
5,3,159,5,1257,2003-02-15,"10,7","20,6",3,"1,3","10,7","10,7","0,4"
5,3,159,5,1257,2003-02-15,"10,7","20,6",4,2,"10,3","10,3","0,3"
5,3,159,5,1257,2003-02-15,"10,7","20,6",5,4,"9,9","9,9","0,3"
5,3,159,5,1257,2003-02-15,"10,7","20,6",6,6,9,9,"0,3"
5,3,159,5,1257,2003-02-15,"10,7","20,6",7,8,"8,3","8,3","0,2"
5,3,159,5,1257,2003-02-15,"10,7","20,6",8,10,"7,8","7,8","0,2"
5,3,159,5,1257,2003-02-15,"10,7","20,6",9,12,"6,9","6,9","0,2"
5,3,159,5,1257,2003-02-15,"10,7","20,6",10,14,"5,6","5,6","0,2"
5,3,159,5,1257,2003-02-15,"10,7","20,6",11,16,"4,5","4,5","0,2"
5,3,159,5,1257,2003-02-15,"10,7","20,6",12,18,"3,2","3,2","0,2"
5,3,160,5,1285,2003-02-15,"20,6","23,7",1,"0,1","25,7","25,7","1,4"
5,3,160,5,1285,2003-02-15,"20,6","23,7",2,"0,7","22,2","22,2","0,8"
5,3,160,5,1285,2003-02-15,"20,6","23,7",3,"1,3","20,6","20,6","0,7"
5,3,160,5,1285,2003-02-15,"20,6","23,7",4,2,"19,3","19,3","0,6"
5,3,160,5,1285,2003-02-15,"20,6","23,7",5,4,"18,6","18,6","0,6"
5,3,160,5,1285,2003-02-15,"20,6","23,7",6,6,"17,6","17,6","0,5"
5,3,160,5,1285,2003-02-15,"20,6","23,7",7,8,"16,2","16,2","0,5"
5,3,160,5,1285,2003-02-15,"20,6","23,7",8,10,"14,6","14,6","0,5"
5,3,160,5,1285,2003-02-15,"20,6","23,7",9,12,13,13,"0,4"
5,3,160,5,1285,2003-02-15,"20,6","23,7",10,14,12,12,"0,4"
5,3,160,5,1285,2003-02-15,"20,6","23,7",11,16,"10,1","10,1","0,4"
5,3,160,5,1285,2003-02-15,"20,6","23,7",12,18,"8,1","8,1","0,3"
5,3,160,5,1285,2003-02-15,"20,6","23,7",13,20,"5,9","5,9","0,3"
5,3,160,5,1285,2003-02-15,"20,6","23,7",14,22,"2,4","2,4","0,2"
5,3,164,5,1342,2005-04-22,"20,1",26,1,"0,1","27,2","27,2","1,2"
5,3,164,5,1342,2005-04-22,"20,1",26,2,"0,7","20,9","20,9","0,7"
5,3,164,5,1342,2005-04-22,"20,1",26,3,"1,3","20,1","20,1","0,6"
5,3,164,5,1342,2005-04-22,"20,1",26,4,2,"18,6","18,6","0,5"
5,3,164,5,1342,2005-04-22,"20,1",26,5,4,"17,4","17,4","0,4"
5,3,164,5,1342,2005-04-22,"20,1",26,6,6,17,17,"0,4"
5,3,164,5,1342,2005-04-22,"20,1",26,7,8,"15,8","15,8","0,4"
