idestprocnum,idplanmed,idestcad,idestcub,idparcmed,idfilamed,idcovamed,idfustemed,plantio,parcela,datamedicao,x,y,srid,areaparc,fila,cova,fuste,cat,desc_cat,dap,ht,usar_hipso,haprov_total,htest,htre
1,18,2,2,182,182,8311,8553,18,28776,2005-08-31,"-47,54939583","-21,59110262",4326,500,1,19,1,0,Normal,"9,8",18,1,1,"18,8",18
1,18,2,2,182,182,8312,8554,18,28776,2005-08-31,"-47,54939583","-21,59110262",4326,500,1,20,1,0,Normal,"16,87","27,8",1,1,"26,79","27,8"
1,18,2,2,182,182,8313,8555,18,28776,2005-08-31,"-47,54939583","-21,59110262",4326,500,1,21,1,0,Normal,"14,48","25,4",1,1,"24,71","25,4"
1,18,2,2,182,182,8314,8556,18,28776,2005-08-31,"-47,54939583","-21,59110262",4326,500,1,22,1,0,Normal,"15,28","25,7",1,1,"25,46","25,7"
1,18,2,2,182,182,8315,8557,18,28776,2005-08-31,"-47,54939583","-21,59110262",4326,500,1,23,1,0,Normal,"16,58",26,1,1,"26,56",26
1,18,2,2,182,182,8316,8558,18,28776,2005-08-31,"-47,54939583","-21,59110262",4326,500,1,24,1,0,Normal,"15,18","24,9",1,1,"25,37","24,9"
1,18,2,2,182,182,8317,8559,18,28776,2005-08-31,"-47,54939583","-21,59110262",4326,500,1,25,1,0,Normal,"15,95",26,1,1,"26,05",26
1,18,2,2,182,182,8318,8560,18,28776,2005-08-31,"-47,54939583","-21,59110262",4326,500,1,26,1,0,Normal,"17,6","27,7",1,1,"27,35","27,7"
1,18,2,2,182,182,8319,8561,18,28776,2005-08-31,"-47,54939583","-21,59110262",4326,500,1,27,1,0,Normal,"13,27",25,1,1,"23,45",25
1,18,2,2,182,182,8320,8562,18,28776,2005-08-31,"-47,54939583","-21,59110262",4326,500,1,28,1,0,Normal,"16,71",27,1,1,"26,67",27
1,18,2,2,182,182,8321,8563,18,28776,2005-08-31,"-47,54939583","-21,59110262",4326,500,1,29,1,0,Normal,"13,05",,0,1,"23,2","23,2"
1,18,2,2,182,182,8322,8564,18,28776,2005-08-31,"-47,54939583","-21,59110262",4326,500,1,30,1,0,Normal,"16,62",,0,1,"26,6","26,6"
1,18,2,2,182,182,8323,8565,18,28776,2005-08-31,"-47,54939583","-21,59110262",4326,500,1,31,1,0,Normal,"16,49",,0,1,"26,49","26,49"
1,18,2,2,182,182,8324,8566,18,28776,2005-08-31,"-47,54939583","-21,59110262",4326,500,1,32,1,0,Normal,"15,09",,0,1,"25,28","25,28"
1,18,2,2,182,182,8325,8567,18,28776,2005-08-31,"-47,54939583","-21,59110262",4326,500,1,33,1,0,Normal,"13,69",,0,1,"23,9","23,9"
1,18,2,2,182,182,8326,8568,18,28776,2005-08-31,"-47,54939583","-21,59110262",4326,500,1,34,1,0,Normal,"14,39",,0,1,"24,62","24,62"
1,18,2,2,182,182,8327,8569,18,28776,2005-08-31,"-47,54939583","-21,59110262",4326,500,1,35,1,0,Normal,"17,83","27,1",1,1,"27,51","27,1"
1,18,2,2,182,182,8328,8570,18,28776,2005-08-31,"-47,54939583","-21,59110262",4326,500,1,36,1,1,Falha,0,,0,0,,
1,18,2,2,182,182,8329,8571,18,28776,2005-08-31,"-47,54939583","-21,59110262",4326,500,1,37,1,2,Dominante,"21,49","28,8",1,1,"29,78","28,8"
1,18,2,2,182,182,8330,8572,18,28776,2005-08-31,"-47,54939583","-21,59110262",4326,500,1,38,1,1,Falha,0,,0,0,,
1,18,2,2,182,182,8331,8573,18,28776,2005-08-31,"-47,54939583","-21,59110262",4326,500,1,39,1,0,Normal,"11,2",,0,1,"20,89","20,89"
1,18,2,2,182,182,8332,8574,18,28776,2005-08-31,"-47,54939583","-21,59110262",4326,500,1,40,1,0,Normal,"16,55",,0,1,"26,54","26,54"
1,18,2,2,182,182,8333,8575,18,28776,2005-08-31,"-47,54939583","-21,59110262",4326,500,1,41,1,0,Normal,"16,68",,0,1,"26,64","26,64"
1,18,2,2,182,182,8334,8576,18,28776,2005-08-31,"-47,54939583","-21,59110262",4326,500,1,42,1,2,Dominante,"19,99",29,1,1,"28,93",29
1,18,2,2,182,182,8335,8577,18,28776,2005-08-31,"-47,54939583","-21,59110262",4326,500,1,43,1,2,Dominante,"18,18","26,2",1,1,"27,76","26,2"
1,18,2,2,182,182,8336,8578,18,28776,2005-08-31,"-47,54939583","-21,59110262",4326,500,1,44,1,0,Normal,"14,48",,0,1,"24,71","24,71"
1,18,2,2,182,182,8337,8579,18,28776,2005-08-31,"-47,54939583","-21,59110262",4326,500,1,45,1,2,Dominante,"18,91",28,1,1,"28,25",28
1,18,2,2,182,182,8338,8580,18,28776,2005-08-31,"-47,54939583","-21,59110262",4326,500,1,46,1,0,Normal,"13,75",,0,1,"23,97","23,97"
1,18,2,2,182,182,8339,8581,18,28776,2005-08-31,"-47,54939583","-21,59110262",4326,500,1,47,1,0,Normal,"12,99",,0,1,"23,14","23,14"
1,18,2,2,182,182,8340,8582,18,28776,2005-08-31,"-47,54939583","-21,59110262",4326,500,1,48,1,0,Normal,"14,74",,0,1,"24,96","24,96"
1,18,2,2,183,183,8341,8583,18,28777,2005-08-31,"-47,54936848","-21,58954115",4326,500,1,1,1,0,Normal,"16,93",,0,1,"27,45","27,45"
1,18,2,2,183,183,8342,8584,18,28777,2005-08-31,"-47,54936848","-21,58954115",4326,500,1,2,1,0,Normal,"16,27",,0,1,"26,86","26,86"
1,18,2,2,183,183,8343,8585,18,28777,2005-08-31,"-47,54936848","-21,58954115",4326,500,1,3,1,0,Normal,"15,5",,0,1,"26,13","26,13"
1,18,2,2,183,183,8344,8586,18,28777,2005-08-31,"-47,54936848","-21,58954115",4326,500,1,4,1,0,Normal,"15,72",,0,1,"26,34","26,34"
1,18,2,2,183,183,8345,8587,18,28777,2005-08-31,"-47,54936848","-21,58954115",4326,500,1,5,1,0,Normal,"13,88",,0,1,"24,4","24,4"
1,18,2,2,183,183,8346,8588,18,28777,2005-08-31,"-47,54936848","-21,58954115",4326,500,1,6,1,0,Normal,"16,33",,0,1,"26,92","26,92"
1,18,2,2,183,183,8347,8589,18,28777,2005-08-31,"-47,54936848","-21,58954115",4326,500,1,7,1,0,Normal,"16,07",,0,1,"26,67","26,67"
1,18,2,2,183,183,8348,8590,18,28777,2005-08-31,"-47,54936848","-21,58954115",4326,500,1,8,1,2,Dominante,"19,74","28,5",1,1,"29,63","28,5"
1,18,2,2,183,183,8349,8591,18,28777,2005-08-31,"-47,54936848","-21,58954115",4326,500,1,9,1,0,Normal,"9,01",,0,1,"17,13","17,13"
1,18,2,2,183,183,8350,8592,18,28777,2005-08-31,"-47,54936848","-21,58954115",4326,500,1,10,1,0,Normal,"11,68",,0,1,"21,57","21,57"
1,18,2,2,183,183,8351,8593,18,28777,2005-08-31,"-47,54936848","-21,58954115",4326,500,1,11,1,0,Normal,"13,72",,0,1,"24,21","24,21"
1,18,2,2,183,183,8352,8594,18,28777,2005-08-31,"-47,54936848","-21,58954115",4326,500,1,12,1,0,Normal,"14,36",,0,1,"24,94","24,94"
1,18,2,2,183,183,8353,8595,18,28777,2005-08-31,"-47,54936848","-21,58954115",4326,500,1,13,1,2,Dominante,"18,78",29,1,1,"28,94",29
1,18,2,2,183,183,8354,8596,18,28777,2005-08-31,"-47,54936848","-21,58954115",4326,500,1,14,1,0,Normal,"12,1",,0,1,"22,16","22,16"
1,18,2,2,183,183,8355,8597,18,28777,2005-08-31,"-47,54936848","-21,58954115",4326,500,1,15,1,0,Normal,"18,56",,0,1,"28,78","28,78"
1,18,2,2,183,183,8356,8598,18,28777,2005-08-31,"-47,54936848","-21,58954115",4326,500,1,16,1,0,Normal,"15,76","27,5",1,1,"26,38","27,5"
1,18,2,2,183,183,8357,8599,18,28777,2005-08-31,"-47,54936848","-21,58954115",4326,500,1,17,1,0,Normal,"16,07",27,1,1,"26,67",27
1,18,2,2,183,183,8358,8600,18,28777,2005-08-31,"-47,54936848","-21,58954115",4326,500,1,18,1,0,Normal,"14,64","26,6",1,1,"25,24","26,6"
1,18,2,2,183,183,8359,8601,18,28777,2005-08-31,"-47,54936848","-21,58954115",4326,500,1,19,1,2,Dominante,"18,81","28,5",1,1,"28,96","28,5"
1,18,2,2,183,183,8360,8602,18,28777,2005-08-31,"-47,54936848","-21,58954115",4326,500,1,20,1,2,Dominante,"19,45","29,9",1,1,"29,43","29,9"
1,18,2,2,183,183,8361,8603,18,28777,2005-08-31,"-47,54936848","-21,58954115",4326,500,1,21,1,0,Normal,"11,75","20,7",1,1,"21,67","20,7"
1,18,2,2,183,183,8362,8604,18,28777,2005-08-31,"-47,54936848","-21,58954115",4326,500,1,22,1,0,Normal,"12,03","22,5",1,1,"22,06","22,5"
1,18,2,2,183,183,8363,8605,18,28777,2005-08-31,"-47,54936848","-21,58954115",4326,500,1,23,1,0,Normal,"18,3",28,1,1,"28,58",28
1,18,2,2,183,183,8364,8606,18,28777,2005-08-31,"-47,54936848","-21,58954115",4326,500,1,24,1,0,Normal,"18,11",29,1,1,"28,43",29
1,18,2,2,183,183,8365,8607,18,28777,2005-08-31,"-47,54936848","-21,58954115",4326,500,1,25,1,0,Normal,"14,23",24,1,1,"24,79",24
1,18,2,2,183,183,8366,8608,18,28777,2005-08-31,"-47,54936848","-21,58954115",4326,500,1,26,1,0,Normal,"18,08","28,1",1,1,"28,4","28,1"
1,18,2,2,183,183,8367,8609,18,28777,2005-08-31,"-47,54936848","-21,58954115",4326,500,1,27,1,2,Dominante,"18,68",29,1,1,"28,87",29
1,18,2,2,183,183,8368,8610,18,28777,2005-08-31,"-47,54936848","-21,58954115",4326,500,1,28,1,0,Normal,"15,5",,0,1,"26,13","26,13"
1,18,2,2,183,183,8369,8611,18,28777,2005-08-31,"-47,54936848","-21,58954115",4326,500,1,29,1,0,Normal,"11,59",,0,1,"21,44","21,44"
1,18,2,2,183,183,8370,8612,18,28777,2005-08-31,"-47,54936848","-21,58954115",4326,500,1,30,1,0,Normal,"16,71",,0,1,"27,26","27,26"
1,18,2,2,183,183,8371,8613,18,28777,2005-08-31,"-47,54936848","-21,58954115",4326,500,1,31,1,0,Normal,"16,68",,0,1,"27,23","27,23"
1,18,2,2,183,183,8372,8614,18,28777,2005-08-31,"-47,54936848","-21,58954115",4326,500,1,32,1,0,Normal,"18,08",,0,1,"28,4","28,4"
1,18,2,2,183,183,8373,8615,18,28777,2005-08-31,"-47,54936848","-21,58954115",4326,500,1,33,1,0,Normal,"18,18",,0,1,"28,48","28,48"
1,18,2,2,183,183,8374,8616,18,28777,2005-08-31,"-47,54936848","-21,58954115",4326,500,1,34,1,0,Normal,"6,05",,0,1,"10,46","10,46"
1,18,2,2,183,183,8375,8617,18,28777,2005-08-31,"-47,54936848","-21,58954115",4326,500,1,35,1,0,Normal,"14,26",,0,1,"24,83","24,83"
1,18,2,2,183,183,8376,8618,18,28777,2005-08-31,"-47,54936848","-21,58954115",4326,500,1,36,1,0,Normal,"18,11",,0,1,"28,43","28,43"
1,18,2,2,183,183,8377,8619,18,28777,2005-08-31,"-47,54936848","-21,58954115",4326,500,1,37,1,0,Normal,"18,46","28,4",1,1,"28,7","28,4"
1,18,2,2,183,183,8378,8620,18,28777,2005-08-31,"-47,54936848","-21,58954115",4326,500,1,38,1,0,Normal,"15,6",,0,1,"26,22","26,22"
1,18,2,2,183,183,8379,8621,18,28777,2005-08-31,"-47,54936848","-21,58954115",4326,500,1,39,1,0,Normal,"17,06",,0,1,"27,56","27,56"
1,18,2,2,183,183,8380,8622,18,28777,2005-08-31,"-47,54936848","-21,58954115",4326,500,1,40,1,0,Normal,"15,22",,0,1,"25,85","25,85"
1,18,2,2,183,183,8381,8623,18,28777,2005-08-31,"-47,54936848","-21,58954115",4326,500,1,41,1,0,Normal,"16,62",,0,1,"27,18","27,18"
1,18,2,2,183,183,8382,8624,18,28777,2005-08-31,"-47,54936848","-21,58954115",4326,500,1,42,1,0,Normal,"13,11",,0,1,"23,48","23,48"
1,18,2,2,183,183,8383,8625,18,28777,2005-08-31,"-47,54936848","-21,58954115",4326,500,1,43,1,0,Normal,"16,46",,0,1,"27,03","27,03"
1,18,2,2,183,183,8384,8626,18,28777,2005-08-31,"-47,54936848","-21,58954115",4326,500,1,44,1,3,Bifurcada Abaixo,"7,51",,0,1,"14,01","14,01"
1,18,2,2,183,183,8384,8627,18,28777,2005-08-31,"-47,54936848","-21,58954115",4326,500,1,44,2,3,Bifurcada Abaixo,"14,87",,0,1,"25,48","25,48"
1,19,2,2,185,185,8434,8678,19,28780,2005-08-31,"-47,55941346","-21,59094896",4326,500,1,1,1,0,Normal,"18,3",,0,1,25,25
1,19,2,2,185,185,8435,8679,19,28780,2005-08-31,"-47,55941346","-21,59094896",4326,500,1,2,1,0,Normal,"15,28",,0,1,"22,51","22,51"
1,19,2,2,185,185,8436,8680,19,28780,2005-08-31,"-47,55941346","-21,59094896",4326,500,1,3,1,0,Normal,"15,92",,0,1,"23,09","23,09"
1,19,2,2,185,185,8437,8681,19,28780,2005-08-31,"-47,55941346","-21,59094896",4326,500,1,4,1,0,Normal,"15,12",,0,1,"22,36","22,36"
1,19,2,2,185,185,8438,8682,19,28780,2005-08-31,"-47,55941346","-21,59094896",4326,500,1,5,1,0,Normal,"19,1",,0,1,"25,56","25,56"
1,19,2,2,185,185,8439,8683,19,28780,2005-08-31,"-47,55941346","-21,59094896",4326,500,1,6,1,0,Normal,"8,63",,0,1,"13,79","13,79"
1,19,2,2,185,185,8440,8684,19,28780,2005-08-31,"-47,55941346","-21,59094896",4326,500,1,7,1,0,Normal,"14,16",,0,1,"21,4","21,4"
1,19,2,2,185,185,8441,8685,19,28780,2005-08-31,"-47,55941346","-21,59094896",4326,500,1,8,1,0,Normal,"15,92",,0,1,"23,09","23,09"
1,19,2,2,185,185,8442,8686,19,28780,2005-08-31,"-47,55941346","-21,59094896",4326,500,1,9,1,0,Normal,"15,85",,0,1,"23,03","23,03"
1,19,2,2,185,185,8443,8687,19,28780,2005-08-31,"-47,55941346","-21,59094896",4326,500,1,10,1,0,Normal,"14,32",,0,1,"21,57","21,57"
1,19,2,2,185,185,8444,8688,19,28780,2005-08-31,"-47,55941346","-21,59094896",4326,500,1,11,1,0,Normal,"10,82",,0,1,"17,32","17,32"
1,19,2,2,185,185,8445,8689,19,28780,2005-08-31,"-47,55941346","-21,59094896",4326,500,1,12,1,0,Normal,"13,94",,0,1,"21,17","21,17"
1,19,2,2,185,185,8446,8690,19,28780,2005-08-31,"-47,55941346","-21,59094896",4326,500,1,13,1,0,Normal,"16,97",,0,1,"23,98","23,98"
1,19,2,2,185,185,8447,8691,19,28780,2005-08-31,"-47,55941346","-21,59094896",4326,500,1,14,1,2,Dominante,"20,69","27,1",1,1,"26,58","27,1"
1,19,2,2,185,185,8448,8692,19,28780,2005-08-31,"-47,55941346","-21,59094896",4326,500,1,15,1,0,Normal,"16,46",,0,1,"23,56","23,56"
1,19,2,2,185,185,8449,8693,19,28780,2005-08-31,"-47,55941346","-21,59094896",4326,500,1,16,1,0,Normal,"18,62","25,8",1,1,"25,23","25,8"
1,19,2,2,185,185,8450,8694,19,28780,2005-08-31,"-47,55941346","-21,59094896",4326,500,1,17,1,0,Normal,"20,05","25,6",1,1,"26,18","25,6"
1,19,2,2,185,185,8451,8695,19,28780,2005-08-31,"-47,55941346","-21,59094896",4326,500,1,18,1,0,Normal,"14,96","22,3",1,1,"22,2","22,3"
1,19,2,2,185,185,8452,8696,19,28780,2005-08-31,"-47,55941346","-21,59094896",4326,500,1,19,1,0,Normal,"8,5","12,2",1,1,"13,56","12,2"
1,19,2,2,185,185,8453,8697,19,28780,2005-08-31,"-47,55941346","-21,59094896",4326,500,1,20,1,0,Normal,"16,55","24,2",1,1,"23,63","24,2"
1,19,2,2,185,185,8454,8698,19,28780,2005-08-31,"-47,55941346","-21,59094896",4326,500,1,21,1,0,Normal,"13,4","21,9",1,1,"20,59","21,9"
1,19,2,2,185,185,8455,8699,19,28780,2005-08-31,"-47,55941346","-21,59094896",4326,500,1,22,1,0,Normal,19,"25,5",1,1,"25,49","25,5"
1,19,2,2,185,185,8456,8700,19,28780,2005-08-31,"-47,55941346","-21,59094896",4326,500,1,23,1,0,Normal,"18,78","24,7",1,1,"25,34","24,7"
1,19,2,2,185,185,8457,8701,19,28780,2005-08-31,"-47,55941346","-21,59094896",4326,500,1,24,1,0,Normal,"15,34","22,2",1,1,"22,56","22,2"
1,19,2,2,185,185,8458,8702,19,28780,2005-08-31,"-47,55941346","-21,59094896",4326,500,1,25,1,0,Normal,"9,36","16,4",1,1,"15,06","16,4"
1,19,2,2,185,185,8459,8703,19,28780,2005-08-31,"-47,55941346","-21,59094896",4326,500,1,26,1,0,Normal,"14,29",,0,1,"21,54","21,54"
1,19,2,2,185,185,8460,8704,19,28780,2005-08-31,"-47,55941346","-21,59094896",4326,500,1,27,1,0,Normal,"13,78",,0,1,21,21
1,19,2,2,185,185,8461,8705,19,28780,2005-08-31,"-47,55941346","-21,59094896",4326,500,1,28,1,0,Normal,"19,45",,0,1,"25,79","25,79"
1,19,2,2,185,185,8462,8706,19,28780,2005-08-31,"-47,55941346","-21,59094896",4326,500,1,29,1,1,Falha,0,,0,0,,
1,19,2,2,185,185,8463,8707,19,28780,2005-08-31,"-47,55941346","-21,59094896",4326,500,1,30,1,2,Dominante,"22,19","26,6",1,1,"27,43","26,6"
1,19,2,2,185,185,8464,8708,19,28780,2005-08-31,"-47,55941346","-21,59094896",4326,500,1,31,1,2,Dominante,"23,55","26,8",1,1,"28,14","26,8"
1,19,2,2,185,185,8465,8709,19,28780,2005-08-31,"-47,55941346","-21,59094896",4326,500,1,32,1,0,Normal,"13,69",,0,1,"20,91","20,91"
1,19,2,2,185,185,8466,8710,19,28780,2005-08-31,"-47,55941346","-21,59094896",4326,500,1,33,1,2,Dominante,"20,28","26,6",1,1,"26,33","26,6"
1,19,2,2,185,185,8467,8711,19,28780,2005-08-31,"-47,55941346","-21,59094896",4326,500,1,34,1,0,Normal,"16,33",,0,1,"23,45","23,45"
1,19,2,2,185,185,8468,8712,19,28780,2005-08-31,"-47,55941346","-21,59094896",4326,500,1,35,1,0,Normal,"12,99",,0,1,"20,12","20,12"
1,19,2,2,185,185,8469,8713,19,28780,2005-08-31,"-47,55941346","-21,59094896",4326,500,1,36,1,2,Dominante,"20,85","26,8",1,1,"26,67","26,8"
1,19,2,2,185,185,8470,8714,19,28780,2005-08-31,"-47,55941346","-21,59094896",4326,500,1,37,1,0,Normal,"18,18",,0,1,"24,91","24,91"
1,19,2,2,185,185,8471,8715,19,28780,2005-08-31,"-47,55941346","-21,59094896",4326,500,1,38,1,0,Normal,"18,78",,0,1,"25,34","25,34"
1,19,2,2,185,185,8472,8716,19,28780,2005-08-31,"-47,55941346","-21,59094896",4326,500,1,39,1,0,Normal,"19,8",,0,1,"26,02","26,02"
1,19,2,2,185,185,8473,8717,19,28780,2005-08-31,"-47,55941346","-21,59094896",4326,500,1,40,1,0,Normal,"13,59",,0,1,"20,8","20,8"
1,19,2,2,185,185,8474,8718,19,28780,2005-08-31,"-47,55941346","-21,59094896",4326,500,1,41,1,0,Normal,"16,55",,0,1,"23,63","23,63"
1,19,2,2,185,185,8475,8719,19,28780,2005-08-31,"-47,55941346","-21,59094896",4326,500,1,42,1,0,Normal,"17,54",,0,1,"24,43","24,43"
1,19,2,2,185,185,8476,8720,19,28780,2005-08-31,"-47,55941346","-21,59094896",4326,500,1,43,1,0,Normal,"18,72",,0,1,"25,3","25,3"
1,19,2,2,186,186,8477,8721,19,28781,2005-08-31,"-47,55941496","-21,58938706",4326,500,1,1,1,2,Dominante,"18,14","27,2",1,1,"27,26","27,2"
1,19,2,2,186,186,8478,8722,19,28781,2005-08-31,"-47,55941496","-21,58938706",4326,500,1,2,1,0,Normal,"14,87",,0,1,"25,18","25,18"
1,19,2,2,186,186,8479,8723,19,28781,2005-08-31,"-47,55941496","-21,58938706",4326,500,1,3,1,0,Normal,"12,41",,0,1,"23,07","23,07"
1,19,2,2,186,186,8480,8724,19,28781,2005-08-31,"-47,55941496","-21,58938706",4326,500,1,4,1,0,Normal,"13,05",,0,1,"23,67","23,67"
1,19,2,2,186,186,8481,8725,19,28781,2005-08-31,"-47,55941496","-21,58938706",4326,500,1,5,1,2,Dominante,"17,83","26,6",1,1,"27,09","26,6"
1,19,2,2,186,186,8482,8726,19,28781,2005-08-31,"-47,55941496","-21,58938706",4326,500,1,6,1,0,Normal,"11,71",,0,1,"22,35","22,35"
1,19,2,2,186,186,8483,8727,19,28781,2005-08-31,"-47,55941496","-21,58938706",4326,500,1,7,1,0,Normal,"16,17",,0,1,"26,08","26,08"
1,19,2,2,186,186,8484,8728,19,28781,2005-08-31,"-47,55941496","-21,58938706",4326,500,1,8,1,0,Normal,"13,34",,0,1,"23,93","23,93"
1,19,2,2,186,186,8485,8729,19,28781,2005-08-31,"-47,55941496","-21,58938706",4326,500,1,9,1,0,Normal,"15,92",,0,1,"25,92","25,92"
1,19,2,2,186,186,8486,8730,19,28781,2005-08-31,"-47,55941496","-21,58938706",4326,500,1,10,1,0,Normal,"17,19",,0,1,"26,72","26,72"
1,19,2,2,186,186,8487,8731,19,28781,2005-08-31,"-47,55941496","-21,58938706",4326,500,1,11,1,0,Normal,"16,01",,0,1,"25,98","25,98"
1,19,2,2,186,186,8488,8732,19,28781,2005-08-31,"-47,55941496","-21,58938706",4326,500,1,12,1,0,Normal,"10,82",,0,1,"21,34","21,34"
1,19,2,2,186,186,8489,8733,19,28781,2005-08-31,"-47,55941496","-21,58938706",4326,500,1,13,1,0,Normal,"17,51",,0,1,"26,91","26,91"
1,19,2,2,186,186,8490,8734,19,28781,2005-08-31,"-47,55941496","-21,58938706",4326,500,1,14,1,0,Normal,"14,48",,0,1,"24,88","24,88"
1,19,2,2,186,186,8491,8735,19,28781,2005-08-31,"-47,55941496","-21,58938706",4326,500,1,15,1,0,Normal,"10,19",,0,1,"20,55","20,55"
1,19,2,2,186,186,8492,8736,19,28781,2005-08-31,"-47,55941496","-21,58938706",4326,500,1,16,1,0,Normal,"6,68",,0,1,"14,65","14,65"
1,19,2,2,186,186,8493,8737,19,28781,2005-08-31,"-47,55941496","-21,58938706",4326,500,1,17,1,2,Dominante,"17,98","25,6",1,1,"27,17","25,6"
1,19,2,2,186,186,8494,8738,19,28781,2005-08-31,"-47,55941496","-21,58938706",4326,500,1,18,1,0,Normal,"12,73","23,2",1,1,"23,37","23,2"
1,19,2,2,186,186,8495,8739,19,28781,2005-08-31,"-47,55941496","-21,58938706",4326,500,1,19,1,0,Normal,"13,37",25,1,1,"23,96",25
1,19,2,2,186,186,8496,8740,19,28781,2005-08-31,"-47,55941496","-21,58938706",4326,500,1,20,1,0,Normal,"17,03",26,1,1,"26,63",26
1,19,2,2,186,186,8497,8741,19,28781,2005-08-31,"-47,55941496","-21,58938706",4326,500,1,21,1,0,Normal,"15,79","26,2",1,1,"25,83","26,2"
1,19,2,2,186,186,8498,8742,19,28781,2005-08-31,"-47,55941496","-21,58938706",4326,500,1,22,1,0,Normal,"11,4","21,2",1,1,"22,01","21,2"
1,19,2,2,186,186,8499,8743,19,28781,2005-08-31,"-47,55941496","-21,58938706",4326,500,1,23,1,4,Quebrada,"17,03","22,6",0,0,"26,63","22,6"
1,19,2,2,186,186,8500,8744,19,28781,2005-08-31,"-47,55941496","-21,58938706",4326,500,1,24,1,2,Dominante,"18,78","27,8",1,1,"27,6","27,8"
1,19,2,2,186,186,8501,8745,19,28781,2005-08-31,"-47,55941496","-21,58938706",4326,500,1,25,1,0,Normal,"15,85","26,6",1,1,"25,87","26,6"
1,19,2,2,186,186,8502,8746,19,28781,2005-08-31,"-47,55941496","-21,58938706",4326,500,1,26,1,0,Normal,"16,23","26,3",1,1,"26,12","26,3"
1,19,2,2,186,186,8503,8747,19,28781,2005-08-31,"-47,55941496","-21,58938706",4326,500,1,27,1,0,Normal,"13,53","24,4",1,1,"24,1","24,4"
1,19,2,2,186,186,8504,8748,19,28781,2005-08-31,"-47,55941496","-21,58938706",4326,500,1,28,1,0,Normal,"17,44","26,9",1,1,"26,87","26,9"
1,19,2,2,186,186,8505,8749,19,28781,2005-08-31,"-47,55941496","-21,58938706",4326,500,1,29,1,0,Normal,"13,37",,0,1,"23,96","23,96"
1,19,2,2,186,186,8506,8750,19,28781,2005-08-31,"-47,55941496","-21,58938706",4326,500,1,30,1,0,Normal,"15,34",,0,1,"25,52","25,52"
1,19,2,2,186,186,8507,8751,19,28781,2005-08-31,"-47,55941496","-21,58938706",4326,500,1,31,1,0,Normal,"13,11",,0,1,"23,73","23,73"
1,19,2,2,186,186,8508,8752,19,28781,2005-08-31,"-47,55941496","-21,58938706",4326,500,1,32,1,0,Normal,"12,51",,0,1,"23,16","23,16"
1,19,2,2,186,186,8509,8753,19,28781,2005-08-31,"-47,55941496","-21,58938706",4326,500,1,33,1,0,Normal,"12,1",,0,1,"22,75","22,75"
1,19,2,2,186,186,8510,8754,19,28781,2005-08-31,"-47,55941496","-21,58938706",4326,500,1,34,1,0,Normal,"14,77",,0,1,"25,1","25,1"
1,19,2,2,186,186,8511,8755,19,28781,2005-08-31,"-47,55941496","-21,58938706",4326,500,1,35,1,0,Normal,"14,32",,0,1,"24,75","24,75"
1,19,2,2,186,186,8512,8756,19,28781,2005-08-31,"-47,55941496","-21,58938706",4326,500,1,36,1,0,Normal,"11,78",,0,1,"22,42","22,42"
1,19,2,2,186,186,8513,8757,19,28781,2005-08-31,"-47,55941496","-21,58938706",4326,500,1,37,1,0,Normal,"15,47",,0,1,"25,61","25,61"
1,19,2,2,186,186,8514,8758,19,28781,2005-08-31,"-47,55941496","-21,58938706",4326,500,1,38,1,0,Normal,"16,68",,0,1,"26,41","26,41"
1,19,2,2,186,186,8515,8759,19,28781,2005-08-31,"-47,55941496","-21,58938706",4326,500,1,39,1,0,Normal,"12,73",,0,1,"23,37","23,37"
1,19,2,2,186,186,8516,8760,19,28781,2005-08-31,"-47,55941496","-21,58938706",4326,500,1,40,1,0,Normal,"14,48",,0,1,"24,88","24,88"
1,19,2,2,186,186,8517,8761,19,28781,2005-08-31,"-47,55941496","-21,58938706",4326,500,1,41,1,1,Falha,0,,0,0,,
1,19,2,2,186,186,8518,8762,19,28781,2005-08-31,"-47,55941496","-21,58938706",4326,500,1,42,1,0,Normal,"17,19",,0,1,"26,72","26,72"
1,19,2,2,186,186,8519,8763,19,28781,2005-08-31,"-47,55941496","-21,58938706",4326,500,1,43,1,0,Normal,"16,33",,0,1,"26,19","26,19"
1,19,2,2,186,186,8520,8764,19,28781,2005-08-31,"-47,55941496","-21,58938706",4326,500,1,44,1,2,Dominante,"17,76","27,9",1,1,"27,05","27,9"
1,19,2,2,186,186,8521,8765,19,28781,2005-08-31,"-47,55941496","-21,58938706",4326,500,1,45,1,0,Normal,"10,35",,0,1,"20,76","20,76"
1,19,2,2,187,187,8522,8766,19,28782,2005-08-31,"-47,56099915","-21,58780083",4326,500,1,1,1,0,Normal,"14,96",,0,1,"23,53","23,53"
1,19,2,2,187,187,8523,8767,19,28782,2005-08-31,"-47,56099915","-21,58780083",4326,500,1,2,1,0,Normal,"12,45",,0,1,"21,79","21,79"
1,19,2,2,187,187,8524,8768,19,28782,2005-08-31,"-47,56099915","-21,58780083",4326,500,1,3,1,0,Normal,"14,96",,0,1,"23,53","23,53"
1,19,2,2,187,187,8525,8769,19,28782,2005-08-31,"-47,56099915","-21,58780083",4326,500,1,4,1,0,Normal,"14,01",,0,1,"22,93","22,93"
1,19,2,2,187,187,8526,8770,19,28782,2005-08-31,"-47,56099915","-21,58780083",4326,500,1,5,1,0,Normal,"8,31",,0,1,"17,33","17,33"
