"";"plantio";"parcela";"idestprocnum.x";"idplanmed.x";"idestcad.x";"idestcub.x";"idparcmed";"idfilamed";"idcovamed";"idfustemed";"datamedicao";"x";"y";"srid";"areaparc";"fila";"cova";"fuste";"cat";"desc_cat";"dap";"ht";"usar_hipso";"haprov_total";"htest";"htre";"hdom";"vprod_5";"idestprocnum.y";"idplanmed.y";"idestcad.y";"idestcub.y";"espacamento";"matgen";"area";"dataplantio"
"5112";18;28769;1;18;2;2;175;175;8006;8239;"2005-08-31";"-47,55273505";"-21,59105147";4326;500;1;23;1;2;"Dominante";"20,69";"27,3";1;1;"26,7639996580726";"27,3";"27,58";"304,736671769154";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5113";18;28769;1;18;2;2;175;175;8007;8240;"2005-08-31";"-47,55273505";"-21,59105147";4326;500;1;24;1;0;"Normal";"18,14";"27,8";1;1;"25,2730015942263";"27,8";"27,58";"272,071848280979";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5114";18;28769;1;18;2;2;175;175;8008;8241;"2005-08-31";"-47,55273505";"-21,59105147";4326;500;1;25;1;0;"Normal";"10,76";NA;0;1;"18,3704966364832";"18,3704966364832";"27,58";"106,643501575163";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5115";18;28769;1;18;2;2;175;175;8009;8242;"2005-08-31";"-47,55273505";"-21,59105147";4326;500;1;26;1;0;"Normal";"14,51";NA;0;1;"22,4970651502215";"22,4970651502215";"27,58";"176,114330897961";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5116";18;28769;1;18;2;2;175;175;8010;8243;"2005-08-31";"-47,55273505";"-21,59105147";4326;500;1;27;1;0;"Normal";"18,62";NA;0;1;"25,5778321198982";"25,5778321198982";"27,58";"256,947826746519";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5117";18;28769;1;18;2;2;175;175;8011;8244;"2005-08-31";"-47,55273505";"-21,59105147";4326;500;1;28;1;0;"Normal";"3,34";NA;0;1;"3,21836358359536";"3,21836358359536";"27,58";"5,79937455422252";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5118";18;28769;1;18;2;2;175;175;8012;8245;"2005-08-31";"-47,55273505";"-21,59105147";4326;500;1;29;1;0;"Normal";"18,78";NA;0;1;"25,6767598994211";"25,6767598994211";"27,58";"260,158099447809";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5119";18;28769;1;18;2;2;175;175;8013;8246;"2005-08-31";"-47,55273505";"-21,59105147";4326;500;1;30;1;0;"Normal";"13,81";NA;0;1;"21,8437088452994";"21,8437088452994";"27,58";"162,750169170573";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5120";18;28769;1;18;2;2;175;175;8014;8247;"2005-08-31";"-47,55273505";"-21,59105147";4326;500;1;31;1;0;"Normal";"17,57";NA;0;1;"24,8945401046309";"24,8945401046309";"27,58";"235,981188028874";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5121";18;28769;1;18;2;2;175;175;8015;8248;"2005-08-31";"-47,55273505";"-21,59105147";4326;500;1;32;1;0;"Normal";"4,52";NA;0;1;"6,22331407235222";"6,22331407235222";"27,58";"15,1761063630793";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5122";18;28769;1;18;2;2;175;175;8016;8249;"2005-08-31";"-47,55273505";"-21,59105147";4326;500;1;33;1;0;"Normal";"16,97";NA;0;1;"24,4754651655878";"24,4754651655878";"27,58";"224,085778386522";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5123";18;28769;1;18;2;2;175;175;8017;8250;"2005-08-31";"-47,55273505";"-21,59105147";4326;500;1;34;1;0;"Normal";"19,54";NA;0;1;"26,1293496104892";"26,1293496104892";"27,58";"275,457574376486";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5124";18;28769;1;18;2;2;175;175;8018;8251;"2005-08-31";"-47,55273505";"-21,59105147";4326;500;1;35;1;0;"Normal";"18,05";NA;0;1;"25,2144615997702";"25,2144615997702";"27,58";"245,54349406889";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5125";18;28769;1;18;2;2;175;175;8019;8252;"2005-08-31";"-47,55273505";"-21,59105147";4326;500;1;36;1;0;"Normal";"15,98";NA;0;1;"23,7331165488869";"23,7331165488869";"27,58";"204,612902499002";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5126";18;28769;1;18;2;2;175;175;8020;8253;"2005-08-31";"-47,55273505";"-21,59105147";4326;500;1;37;1;0;"Normal";"17,25";NA;0;1;"24,6737743538394";"24,6737743538394";"27,58";"229,62871410223";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5127";18;28769;1;18;2;2;175;175;8021;8254;"2005-08-31";"-47,55273505";"-21,59105147";4326;500;1;38;1;0;"Normal";"12,03";NA;0;1;"19,9558142012368";"19,9558142012368";"27,58";"129,519865527823";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5128";18;28769;1;18;2;2;175;175;8022;8255;"2005-08-31";"-47,55273505";"-21,59105147";4326;500;1;39;1;2;"Dominante";"20,18";"27";1;1;"26,4896054153341";"27";"27,58";"293,958822222472";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5129";18;28769;1;18;2;2;175;175;8023;8256;"2005-08-31";"-47,55273505";"-21,59105147";4326;500;1;40;1;2;"Dominante";"20,37";"27,8";1;1;"26,5931041986943";"27,8";"27,58";"305,518421263227";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5130";18;28769;1;18;2;2;175;175;8024;8257;"2005-08-31";"-47,55273505";"-21,59105147";4326;500;1;41;1;0;"Normal";"18,81";NA;0;1;"25,695163550085";"25,695163550085";"27,58";"260,760452367256";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5131";18;28769;1;18;2;2;175;175;8025;8258;"2005-08-31";"-47,55273505";"-21,59105147";4326;500;1;42;1;0;"Normal";"17,79";NA;0;1;"25,0428057227568";"25,0428057227568";"27,58";"240,359035213311";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5132";18;28769;1;18;2;2;175;175;8026;8259;"2005-08-31";"-47,55273505";"-21,59105147";4326;500;1;43;1;0;"Normal";"9,33";NA;0;1;"16,2903210503622";"16,2903210503622";"27,58";"81,9997260981375";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5133";18;28769;1;18;2;2;175;175;8027;8260;"2005-08-31";"-47,55273505";"-21,59105147";4326;500;1;44;1;0;"Normal";"17,51";NA;0;1;"24,8536129541582";"24,8536129541582";"27,58";"234,788699029742";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5134";18;28772;1;18;2;2;178;178;8109;8342;"2005-08-31";"-47,55106544";"-21,59107705";4326;500;1;1;1;0;"Normal";"14,42";NA;0;1;"22,5734496792587";"22,5734496792587";"28,14";"175,616213400507";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5135";18;28772;1;18;2;2;178;178;8110;8343;"2005-08-31";"-47,55106544";"-21,59107705";4326;500;1;2;1;2;"Dominante";"21,49";"29";1;1;"27,3647568945825";"29";"28,14";"336,229651152635";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5136";18;28772;1;18;2;2;178;178;8110;8344;"2005-08-31";"-47,55106544";"-21,59107705";4326;500;1;2;2;2;"Dominante";"20,5";"28,3";1;1;"26,850834654968";"28,3";"28,14";"312,998225465411";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5137";18;28772;1;18;2;2;178;178;8111;8345;"2005-08-31";"-47,55106544";"-21,59107705";4326;500;1;3;1;0;"Normal";"19,03";NA;0;1;"26,0106613796326";"26,0106613796326";"28,14";"267,049477350049";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5138";18;28772;1;18;2;2;178;178;8112;8346;"2005-08-31";"-47,55106544";"-21,59107705";4326;500;1;4;1;0;"Normal";"17,79";NA;0;1;"25,21918717444";"25,21918717444";"28,14";"242,051931609403";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5139";18;28772;1;18;2;2;178;178;8113;8347;"2005-08-31";"-47,55106544";"-21,59107705";4326;500;1;5;1;0;"Normal";"14,93";NA;0;1;"23,0291311571417";"23,0291311571417";"28,14";"185,497813565872";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5140";18;28772;1;18;2;2;178;178;8114;8348;"2005-08-31";"-47,55106544";"-21,59107705";4326;500;1;6;1;2;"Dominante";"20,59";"27,8";1;1;"26,8991797113284";"27,8";"28,14";"308,81808317179";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5141";18;28772;1;18;2;2;178;178;8115;8349;"2005-08-31";"-47,55106544";"-21,59107705";4326;500;1;7;1;0;"Normal";"13,37";NA;0;1;"21,5597188726409";"21,5597188726409";"28,14";"155,516284853365";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5142";18;28772;1;18;2;2;178;178;8116;8350;"2005-08-31";"-47,55106544";"-21,59107705";4326;500;1;8;1;0;"Normal";"17,83";NA;0;1;"25,2460323425141";"25,2460323425141";"28,14";"242,854412159927";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5143";18;28772;1;18;2;2;178;178;8117;8351;"2005-08-31";"-47,55106544";"-21,59107705";4326;500;1;9;1;0;"Normal";"19,58";NA;0;1;"26,3366038105069";"26,3366038105069";"28,14";"278,210821459295";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5144";18;28772;1;18;2;2;178;178;8118;8352;"2005-08-31";"-47,55106544";"-21,59107705";4326;500;1;10;1;0;"Normal";"18,14";NA;0;1;"25,4510043611259";"25,4510043611259";"28,14";"249,08279845823";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5145";18;28772;1;18;2;2;178;178;8119;8353;"2005-08-31";"-47,55106544";"-21,59107705";4326;500;1;11;1;2;"Dominante";"20,88";"28";1;1;"27,0526971953336";"28";"28,14";"315,420642092177";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5146";18;28772;1;18;2;2;178;178;8120;8354;"2005-08-31";"-47,55106544";"-21,59107705";4326;500;1;12;1;0;"Normal";"15,31";NA;0;1;"23,3544031104959";"23,3544031104959";"28,14";"192,905855324564";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5147";18;28772;1;18;2;2;178;178;8121;8355;"2005-08-31";"-47,55106544";"-21,59107705";4326;500;1;13;1;0;"Normal";"14,23";NA;0;1;"22,3977959194532";"22,3977959194532";"28,14";"171,953726136018";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5148";18;28772;1;18;2;2;178;178;8122;8356;"2005-08-31";"-47,55106544";"-21,59107705";4326;500;1;14;1;0;"Normal";"12,73";NA;0;1;"20,8864881436128";"20,8864881436128";"28,14";"143,448221950909";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5149";18;28772;1;18;2;2;178;178;8123;8357;"2005-08-31";"-47,55106544";"-21,59107705";4326;500;1;15;1;0;"Normal";"12,61";NA;0;1;"20,7551757577089";"20,7551757577089";"28,14";"141,202646987745";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5150";18;28772;1;18;2;2;178;178;8124;8358;"2005-08-31";"-47,55106544";"-21,59107705";4326;500;1;16;1;0;"Normal";"15,41";NA;0;1;"23,4380671794865";"23,4380671794865";"28,14";"194,861429456728";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5151";18;28772;1;18;2;2;178;178;8125;8359;"2005-08-31";"-47,55106544";"-21,59107705";4326;500;1;17;1;2;"Dominante";"20,75";"27,6";1;1;"26,9843017709986";"27,6";"28,14";"308,978860040438";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5152";18;28772;1;18;2;2;178;178;8126;8360;"2005-08-31";"-47,55106544";"-21,59107705";4326;500;1;18;1;0;"Normal";"12,99";NA;0;1;"21,1653930507349";"21,1653930507349";"28,14";"148,332680050519";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5153";18;28772;1;18;2;2;178;178;8127;8361;"2005-08-31";"-47,55106544";"-21,59107705";4326;500;1;19;1;3;"Bifurcada Abaixo";"9,14";"17,6";1;1;"16,0995653259051";"17,6";"28,14";"86,7880559562173";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5154";18;28772;1;18;2;2;178;178;8127;8362;"2005-08-31";"-47,55106544";"-21,59107705";4326;500;1;19;2;3;"Bifurcada Abaixo";"15,02";"23,9";1;1;"23,107239438611";"23,9";"28,14";"193,673085196824";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5155";18;28772;1;18;2;2;178;178;8128;8363;"2005-08-31";"-47,55106544";"-21,59107705";4326;500;1;20;1;0;"Normal";"14,9";"23,2";1;1;"23,002944685034";"23,2";"28,14";"186,498647364841";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5156";18;28772;1;18;2;2;178;178;8129;8364;"2005-08-31";"-47,55106544";"-21,59107705";4326;500;1;21;1;0;"Normal";"15,06";"23,3";1;1;"23,1417385928521";"23,3";"28,14";"189,313825553023";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5157";18;28772;1;18;2;2;178;178;8130;8365;"2005-08-31";"-47,55106544";"-21,59107705";4326;500;1;22;1;0;"Normal";"12,57";"23";1;1;"20,7110344586993";"23";"28,14";"155,978395224991";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5158";18;28772;1;18;2;2;178;178;8131;8366;"2005-08-31";"-47,55106544";"-21,59107705";4326;500;1;23;1;0;"Normal";"14,13";"22,1";1;1;"22,3040140877715";"22,1";"28,14";"168,475145249103";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5159";18;28772;1;18;2;2;178;178;8132;8367;"2005-08-31";"-47,55106544";"-21,59107705";4326;500;1;24;1;0;"Normal";"16,9";"25";1;1;"24,5971478285807";"25";"28,14";"227,944023279916";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5160";18;28772;1;18;2;2;178;178;8133;8368;"2005-08-31";"-47,55106544";"-21,59107705";4326;500;1;25;1;0;"Normal";"12,83";"22,5";1;1;"20,9946573959522";"22,5";"28,14";"155,743711979324";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5161";18;28772;1;18;2;2;178;178;8134;8369;"2005-08-31";"-47,55106544";"-21,59107705";4326;500;1;26;1;0;"Normal";"13,34";"22";1;1;"21,5291457149087";"22";"28,14";"158,336077196844";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5162";18;28772;1;18;2;2;178;178;8135;8370;"2005-08-31";"-47,55106544";"-21,59107705";4326;500;1;27;1;0;"Normal";"18,49";"24,6";1;1;"25,6760565153109";"24,6";"28,14";"245,399432951174";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5163";18;28772;1;18;2;2;178;178;8136;8371;"2005-08-31";"-47,55106544";"-21,59107705";4326;500;1;28;1;0;"Normal";"15,82";"25";1;1;"23,7729960116958";"25";"28,14";"213,377170511577";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5164";18;28772;1;18;2;2;178;178;8137;8372;"2005-08-31";"-47,55106544";"-21,59107705";4326;500;1;29;1;0;"Normal";"8,37";NA;0;1;"14,7888883102259";"14,7888883102259";"28,14";"66,7823971231209";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5165";18;28772;1;18;2;2;178;178;8138;8373;"2005-08-31";"-47,55106544";"-21,59107705";4326;500;1;30;1;0;"Normal";"12,73";NA;0;1;"20,8864881436128";"20,8864881436128";"28,14";"143,448221950909";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5166";18;28772;1;18;2;2;178;178;8139;8374;"2005-08-31";"-47,55106544";"-21,59107705";4326;500;1;31;1;0;"Normal";"12,1";NA;0;1;"20,1780660451025";"20,1780660451025";"28,14";"131,724396968038";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5167";18;28772;1;18;2;2;178;178;8140;8375;"2005-08-31";"-47,55106544";"-21,59107705";4326;500;1;32;1;0;"Normal";"16,17";NA;0;1;"24,0490002338161";"24,0490002338161";"28,14";"209,801467384331";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5168";18;28772;1;18;2;2;178;178;8141;8376;"2005-08-31";"-47,55106544";"-21,59107705";4326;500;1;33;1;0;"Normal";"12,25";NA;0;1;"20,351077912764";"20,351077912764";"28,14";"134,50078629743";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5169";18;28772;1;18;2;2;178;178;8142;8377;"2005-08-31";"-47,55106544";"-21,59107705";4326;500;1;34;1;0;"Normal";"16,97";NA;0;1;"24,6478507251102";"24,6478507251102";"28,14";"225,664059004554";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5170";18;28772;1;18;2;2;178;178;8143;8378;"2005-08-31";"-47,55106544";"-21,59107705";4326;500;1;35;1;0;"Normal";"10,28";NA;0;1;"17,8348395000105";"17,8348395000105";"28,14";"98,9153092825631";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5171";18;28772;1;18;2;2;178;178;8144;8379;"2005-08-31";"-47,55106544";"-21,59107705";4326;500;1;36;1;0;"Normal";"16,55";NA;0;1;"24,3388332549066";"24,3388332549066";"28,14";"217,31977147353";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5172";18;28772;1;18;2;2;178;178;8145;8380;"2005-08-31";"-47,55106544";"-21,59107705";4326;500;1;37;1;0;"Normal";"14,83";NA;0;1;"22,9415479716274";"22,9415479716274";"28,14";"183,554611509043";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5173";18;28772;1;18;2;2;178;178;8146;8381;"2005-08-31";"-47,55106544";"-21,59107705";4326;500;1;38;1;0;"Normal";"14,61";NA;0;1;"22,7458589468032";"22,7458589468032";"28,14";"179,289138330877";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5174";18;28772;1;18;2;2;178;178;8147;8382;"2005-08-31";"-47,55106544";"-21,59107705";4326;500;1;39;1;0;"Normal";"13,72";NA;0;1;"21,9095811317442";"21,9095811317442";"28,14";"162,177116071262";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5175";18;28772;1;18;2;2;178;178;8148;8383;"2005-08-31";"-47,55106544";"-21,59107705";4326;500;1;40;1;0;"Normal";"18,46";NA;0;1;"25,6570242160638";"25,6570242160638";"28,14";"255,528600674566";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5176";18;28772;1;18;2;2;178;178;8149;8384;"2005-08-31";"-47,55106544";"-21,59107705";4326;500;1;41;1;0;"Normal";"14,42";NA;0;1;"22,5734496792587";"22,5734496792587";"28,14";"175,616213400507";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5177";18;28772;1;18;2;2;178;178;8150;8385;"2005-08-31";"-47,55106544";"-21,59107705";4326;500;1;42;1;0;"Normal";"19,23";NA;0;1;"26,1308701732758";"26,1308701732758";"28,14";"271,103241043992";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5178";18;28772;1;18;2;2;178;178;8151;8386;"2005-08-31";"-47,55106544";"-21,59107705";4326;500;1;43;1;0;"Normal";"8,18";NA;0;1;"14,446666531676";"14,446666531676";"28,14";"63,7561298656206";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5179";18;28772;1;18;2;2;178;178;8152;8387;"2005-08-31";"-47,55106544";"-21,59107705";4326;500;1;44;1;0;"Normal";"14,83";NA;0;1;"22,9415479716274";"22,9415479716274";"28,14";"183,554611509043";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5180";18;28772;1;18;2;2;178;178;8153;8388;"2005-08-31";"-47,55106544";"-21,59107705";4326;500;1;45;1;0;"Normal";"19,67";NA;0;1;"26,388577638636";"26,388577638636";"28,14";"280,041183515312";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5181";18;28772;1;18;2;2;178;178;8154;8389;"2005-08-31";"-47,55106544";"-21,59107705";4326;500;1;46;1;0;"Normal";"14,07";NA;0;1;"22,2472966577377";"22,2472966577377";"28,14";"168,877870861546";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5182";18;28772;1;18;2;2;178;178;8155;8390;"2005-08-31";"-47,55106544";"-21,59107705";4326;500;1;47;1;0;"Normal";"15,76";NA;0;1;"23,7247787021537";"23,7247787021537";"28,14";"201,72505633401";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5183";18;28772;1;18;2;2;178;178;8156;8391;"2005-08-31";"-47,55106544";"-21,59107705";4326;500;1;48;1;0;"Normal";"10,85";NA;0;1;"18,620596639274";"18,620596639274";"28,14";"108,999514749376";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5184";18;28772;1;18;2;2;178;178;8157;8392;"2005-08-31";"-47,55106544";"-21,59107705";4326;500;1;49;1;0;"Normal";"13,05";NA;0;1;"21,2286892751439";"21,2286892751439";"28,14";"149,463466068508";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5185";18;28772;1;18;2;2;178;178;8158;8393;"2005-08-31";"-47,55106544";"-21,59107705";4326;500;1;50;1;0;"Normal";"18,02";NA;0;1;"25,3723010438277";"25,3723010438277";"28,14";"246,669905656542";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5186";18;28773;1;18;2;2;179;179;8159;8394;"2005-08-31";"-47,55109282";"-21,59263852";4326;500;1;1;1;0;"Normal";"16,17";NA;0;1;"24,1559795321428";"24,1559795321428";"28,5";"210,734745838757";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5187";18;28773;1;18;2;2;179;179;8160;8395;"2005-08-31";"-47,55109282";"-21,59263852";4326;500;1;2;1;0;"Normal";"14,01";NA;0;1;"22,2889503190593";"22,2889503190593";"28,5";"168,472550467129";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5188";18;28773;1;18;2;2;179;179;8161;8396;"2005-08-31";"-47,55109282";"-21,59263852";4326;500;1;3;1;2;"Dominante";"19,74";"28";1;1;"26,5463094751545";"28";"28,5";"298,199385041601";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5189";18;28773;1;18;2;2;179;179;8162;8397;"2005-08-31";"-47,55109282";"-21,59263852";4326;500;1;4;1;0;"Normal";"14,58";NA;0;1;"22,819910928988";"22,819910928988";"28,5";"179,503487290648";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5190";18;28773;1;18;2;2;179;179;8163;8398;"2005-08-31";"-47,55109282";"-21,59263852";4326;500;1;5;1;0;"Normal";"16,07";NA;0;1;"24,077678907431";"24,077678907431";"28,5";"208,752635499489";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5191";18;28773;1;18;2;2;179;179;8164;8399;"2005-08-31";"-47,55109282";"-21,59263852";4326;500;1;6;1;0;"Normal";"16,81";NA;0;1;"24,6406190364408";"24,6406190364408";"28,5";"223,470819338878";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5192";18;28773;1;18;2;2;179;179;8165;8400;"2005-08-31";"-47,55109282";"-21,59263852";4326;500;1;7;1;0;"Normal";"14,26";NA;0;1;"22,5255083904707";"22,5255083904707";"28,5";"173,298792297398";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5193";18;28773;1;18;2;2;179;179;8166;8401;"2005-08-31";"-47,55109282";"-21,59263852";4326;500;1;8;1;0;"Normal";"13,37";NA;0;1;"21,6556248801544";"21,6556248801544";"28,5";"156,20808172102";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5194";18;28773;1;18;2;2;179;179;8167;8402;"2005-08-31";"-47,55109282";"-21,59263852";4326;500;1;9;1;2;"Dominante";"20,37";"28";1;1;"26,8995343571209";"28";"28,5";"307,716395516919";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5195";18;28773;1;18;2;2;179;179;8168;8403;"2005-08-31";"-47,55109282";"-21,59263852";4326;500;1;10;1;0;"Normal";"12,51";NA;0;1;"20,7363060838785";"20,7363060838785";"28,5";"139,955521075285";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5196";18;28773;1;18;2;2;179;179;8169;8404;"2005-08-31";"-47,55109282";"-21,59263852";4326;500;1;11;1;2;"Dominante";"19,74";"28,1";1;1;"26,5463094751545";"28,1";"28,5";"299,264382845321";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5197";18;28773;1;18;2;2;179;179;8170;8405;"2005-08-31";"-47,55109282";"-21,59263852";4326;500;1;12;1;0;"Normal";"14,01";NA;0;1;"22,2889503190593";"22,2889503190593";"28,5";"168,472550467129";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5198";18;28773;1;18;2;2;179;179;8171;8406;"2005-08-31";"-47,55109282";"-21,59263852";4326;500;1;13;1;0;"Normal";"17,92";NA;0;1;"25,4186703987586";"25,4186703987586";"28,5";"245,749338768137";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5199";18;28773;1;18;2;2;179;179;8172;8407;"2005-08-31";"-47,55109282";"-21,59263852";4326;500;1;14;1;0;"Normal";"13,37";NA;0;1;"21,6556248801544";"21,6556248801544";"28,5";"156,20808172102";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5200";18;28773;1;18;2;2;179;179;8173;8408;"2005-08-31";"-47,55109282";"-21,59263852";4326;500;1;15;1;0;"Normal";"16,23";NA;0;1;"24,2026172798048";"24,2026172798048";"28,5";"211,925067344632";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5201";18;28773;1;18;2;2;179;179;8174;8409;"2005-08-31";"-47,55109282";"-21,59263852";4326;500;1;16;1;0;"Normal";"14,39";"25";1;1;"22,646225843776";"25";"28,5";"194,08957842017";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5202";18;28773;1;18;2;2;179;179;8175;8410;"2005-08-31";"-47,55109282";"-21,59263852";4326;500;1;17;1;3;"Bifurcada Abaixo";"14,96";"24,3";1;1;"23,1578009113121";"24,3";"28,5";"196,127865694561";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5203";18;28773;1;18;2;2;179;179;8175;8411;"2005-08-31";"-47,55109282";"-21,59263852";4326;500;1;17;2;3;"Bifurcada Abaixo";"8,75";"17";1;1;"15,5193735781139";"17";"28,5";"80,2524006062223";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5204";18;28773;1;18;2;2;179;179;8176;8412;"2005-08-31";"-47,55109282";"-21,59263852";4326;500;1;18;1;0;"Normal";"17,67";"27,5";1;1;"25,2499203236515";"27,5";"28,5";"262,162614769745";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5205";18;28773;1;18;2;2;179;179;8177;8413;"2005-08-31";"-47,55109282";"-21,59263852";4326;500;1;19;1;0;"Normal";"17,19";"27,8";1;1;"24,9155187613127";"27,8";"28,5";"257,82330822128";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5206";18;28773;1;18;2;2;179;179;8178;8414;"2005-08-31";"-47,55109282";"-21,59263852";4326;500;1;20;1;0;"Normal";"14,64";"26";1;1;"22,8740926704028";"26";"28,5";"205,359996482687";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5207";18;28773;1;18;2;2;179;179;8179;8415;"2005-08-31";"-47,55109282";"-21,59263852";4326;500;1;21;1;0;"Normal";"16,87";"26,2";1;1;"24,684641975409";"26,2";"28,5";"238,461279127873";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5208";18;28773;1;18;2;2;179;179;8180;8416;"2005-08-31";"-47,55109282";"-21,59263852";4326;500;1;22;1;0;"Normal";"16,17";"27";1;1;"24,1559795321428";"27";"28,5";"235,545742621422";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
"5209";18;28773;1;18;2;2;179;179;8181;8417;"2005-08-31";"-47,55109282";"-21,59263852";4326;500;1;23;1;0;"Normal";"18,84";"27";1;1;"26,0098165197867";"27";"28,5";"274,439239512891";1;18;2;2;"600x150";2;"38,58";"1998-07-28"
